order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US124289,02/07/2025,david.brown6228@outlook.com,GADGET-61,2,142.53,285.06,paypal,STORE_117
US123511,02/07/2025,john.johnson5052@email.com,GADGET-06,1,260.8,221.68,google_pay,STORE_106
US123762,02/07/2025,lisa.brown7733@email.com,GADGET-79,1,57.14,57.14,google_pay,STORE_112
US121300,02/07/2025,john.jones9305@email.com,GADGET-45,4,182.61,730.44,credit_card,STORE_119
US121125,02/07/2025,alex.miller1568@gmail.com,GADGET-15,4,89.13,285.22,bank_transfer,STORE_102
US120166,02/07/2025,john.smith635@email.com,GADGET-05,1,138.99,125.09,paypal,STORE_116
US121078,02/07/2025,john.johnson8677@yahoo.com,GADGET-45,5,138.45,588.41,bank_transfer,STORE_112
US114549,02/07/2025,david.johnson1037@gmail.com,GADGET-70,3,78.25,199.54,bank_transfer,STORE_106
US125576,02/07/2025,jane.williams6134@email.com,GADGET-04,2,221.52,443.04,apple_pay,STORE_110
US125338,02/07/2025,chris.williams1190@outlook.com,GADGET-53,3,21.34,51.22,google_pay,STORE_101
US121240,02/07/2025,sam.williams3025@gmail.com,GADGET-47,5,179.97,809.87,credit_card,STORE_117
US118901,02/07/2025,lisa.smith5071@yahoo.com,GADGET-24,5,123.58,556.11,paypal,STORE_108
US116120,02/07/2025,sam.johnson765@yahoo.com,GADGET-57,1,129.08,103.26,bank_transfer,STORE_103
US114005,02/07/2025,david.miller1060@outlook.com,GADGET-38,3,248.46,745.38,google_pay,STORE_104
US123593,02/07/2025,alex.williams1042@outlook.com,GADGET-36,5,100.23,501.15,google_pay,STORE_101
US115804,02/07/2025,alex.williams2274@gmail.com,GADGET-59,1,247.86,247.86,paypal,STORE_117
US119150,02/07/2025,maria.miller2457@gmail.com,GADGET-64,3,30.76,73.82,google_pay,STORE_120
US118252,02/07/2025,maria.williams3514@yahoo.com,GADGET-47,1,206.6,206.6,bank_transfer,STORE_116
US123986,02/07/2025,chris.williams8131@email.com,GADGET-56,1,263.43,263.43,apple_pay,STORE_104
US118208,02/07/2025,david.williams8184@gmail.com,GADGET-53,5,290.94,1454.7,credit_card,STORE_119
US127265,02/07/2025,jane.williams3412@gmail.com,GADGET-57,2,175.12,350.24,bank_transfer,STORE_112
US119064,02/07/2025,john.jones4534@yahoo.com,GADGET-02,4,89.76,305.18,bank_transfer,STORE_115
US124517,02/07/2025,david.jones6101@outlook.com,GADGET-79,3,208.32,624.96,credit_card,STORE_106
US114360,02/07/2025,david.miller2788@gmail.com,GADGET-36,2,215.99,388.78,credit_card,STORE_117
US118665,02/07/2025,sam.jones4899@email.com,GADGET-41,2,209.51,419.02,bank_transfer,STORE_120
US127994,02/07/2025,david.jones392@outlook.com,GADGET-71,4,274.95,824.85,google_pay,STORE_120
US114439,02/07/2025,lisa.williams9763@gmail.com,GADGET-23,3,283.48,850.44,credit_card,STORE_107
US124627,02/07/2025,lisa.johnson624@email.com,GADGET-05,1,46.8,46.8,apple_pay,STORE_116
US114140,02/07/2025,david.brown9416@outlook.com,GADGET-01,3,101.35,304.05,bank_transfer,STORE_102
US124348,02/07/2025,chris.williams8252@email.com,GADGET-23,1,56.42,56.42,credit_card,STORE_114
US122224,02/07/2025,chris.smith6627@email.com,GADGET-33,2,196.76,334.49,apple_pay,STORE_104
US115224,02/07/2025,chris.johnson5664@email.com,GADGET-45,3,195.65,469.56,apple_pay,STORE_120
US122275,02/07/2025,lisa.smith5212@gmail.com,GADGET-38,5,220.59,1102.95,apple_pay,STORE_115
US119156,02/07/2025,alex.jones8822@gmail.com,GADGET-19,4,177.84,711.36,credit_card,STORE_104
US121185,02/07/2025,david.johnson7928@email.com,GADGET-30,3,258.51,659.2,apple_pay,STORE_102
US118530,02/07/2025,david.smith7395@outlook.com,GADGET-13,3,109.72,329.16,credit_card,STORE_114
US117643,02/07/2025,lisa.brown5764@email.com,GADGET-22,3,112.38,252.85,bank_transfer,STORE_103
US117602,02/07/2025,sam.brown4336@gmail.com,GADGET-43,5,50.26,226.17,apple_pay,STORE_113
US118490,02/07/2025,maria.smith4893@gmail.com,GADGET-68,5,86.87,434.35,google_pay,STORE_113
US114747,02/07/2025,david.williams3719@yahoo.com,GADGET-77,5,187.56,703.35,apple_pay,STORE_103
US120935,02/07/2025,sam.smith4342@yahoo.com,GADGET-46,1,70.36,70.36,apple_pay,STORE_107
US115100,02/07/2025,lisa.williams3034@outlook.com,GADGET-73,1,152.14,152.14,apple_pay,STORE_116
US126962,02/07/2025,john.jones999@gmail.com,GADGET-79,5,44.92,179.68,paypal,STORE_116
US123504,02/07/2025,jane.brown5603@yahoo.com,GADGET-32,3,81.99,245.97,google_pay,STORE_116
US119802,02/07/2025,sam.johnson9837@outlook.com,GADGET-21,1,21.92,21.92,apple_pay,STORE_112
US114280,02/07/2025,sam.williams7920@outlook.com,GADGET-15,3,254.2,762.6,credit_card,STORE_113
US124786,02/07/2025,john.jones8071@email.com,GADGET-76,3,84.34,253.02,apple_pay,STORE_103
US118265,02/07/2025,maria.williams5787@yahoo.com,GADGET-07,2,294.26,470.82,bank_transfer,STORE_115
US124343,02/07/2025,chris.miller2660@gmail.com,GADGET-40,2,135.15,243.27,apple_pay,STORE_104
