order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US432717,03/01/2025,john.smith2792@outlook.com,GADGET-17,1,157.32,117.99,google_pay,STORE_115,VIP25,25.0,250.0
US431449,03/01/2025,jane.williams7207@gmail.com,GADGET-27,1,281.32,281.32,google_pay,STORE_119,,,
US440826,03/01/2025,alex.miller723@yahoo.com,GADGET-64,3,136.74,328.18,bank_transfer,STORE_101,SAVE20,20.0,200.0
US440545,03/01/2025,lisa.brown9943@outlook.com,GADGET-18,2,281.2,506.16,bank_transfer,STORE_119,SAVE10,10.0,100.0
US437868,03/01/2025,lisa.williams48@yahoo.com,GADGET-49,3,282.35,847.05,google_pay,STORE_111,,,
US436187,03/01/2025,david.smith8785@yahoo.com,GADGET-47,1,46.44,46.44,google_pay,STORE_119,,,
US429463,03/01/2025,sam.jones1232@outlook.com,GADGET-40,5,299.04,1495.2,paypal,STORE_111,,,
US431221,03/01/2025,sam.johnson1953@yahoo.com,GADGET-16,4,158.57,475.71,credit_card,STORE_113,VIP25,25.0,250.0
US439550,03/01/2025,david.johnson203@email.com,GADGET-41,1,26.88,26.88,apple_pay,STORE_116,,,
US439914,03/01/2025,john.johnson4059@email.com,GADGET-03,5,29.18,116.72,paypal,STORE_103,SAVE20,20.0,200.0
US433491,03/01/2025,alex.jones2236@yahoo.com,GADGET-55,5,190.62,953.1,google_pay,STORE_102,,,
US432208,03/01/2025,maria.miller1650@outlook.com,GADGET-35,2,268.9,537.8,credit_card,STORE_107,,,
US438364,03/01/2025,maria.jones3894@yahoo.com,GADGET-24,3,91.15,218.76,bank_transfer,STORE_112,SAVE20,20.0,200.0
US428371,03/01/2025,jane.miller2220@outlook.com,GADGET-67,3,162.08,388.99,credit_card,STORE_115,SAVE20,20.0,200.0
US433812,03/01/2025,alex.smith6371@gmail.com,GADGET-28,5,199.13,896.09,bank_transfer,STORE_112,SAVE10,10.0,100.0
US429987,03/01/2025,john.jones47@yahoo.com,GADGET-45,1,35.0,35.0,paypal,STORE_111,,,
US438048,03/01/2025,jane.williams2905@outlook.com,GADGET-69,2,159.0,238.5,google_pay,STORE_114,VIP25,25.0,250.0
US432030,03/01/2025,maria.williams7829@yahoo.com,GADGET-38,1,286.01,286.01,paypal,STORE_109,,,
US429442,03/01/2025,jane.jones6806@gmail.com,GADGET-02,2,299.33,598.66,apple_pay,STORE_110,,,
US436198,03/01/2025,chris.brown1244@outlook.com,GADGET-76,3,155.85,350.66,paypal,STORE_120,VIP25,25.0,250.0
US441238,03/01/2025,maria.jones4493@yahoo.com,GADGET-27,3,178.56,428.54,credit_card,STORE_117,SAVE20,20.0,200.0
US428354,03/01/2025,alex.johnson697@email.com,GADGET-20,4,227.27,772.72,bank_transfer,STORE_109,WELCOME15,15.0,150.0
US432813,03/01/2025,alex.jones89@outlook.com,GADGET-17,5,273.67,1368.35,google_pay,STORE_104,,,
US440361,03/01/2025,maria.miller8130@gmail.com,GADGET-62,1,90.39,76.83,paypal,STORE_102,WELCOME15,15.0,150.0
US435703,03/01/2025,alex.brown2294@email.com,GADGET-26,5,74.05,370.25,google_pay,STORE_102,,,
