order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US420107,02/28/2025,chris.miller5085@email.com,GADGET-44,2,110.45,220.9,google_pay,STORE_120
US414752,02/28/2025,jane.smith5182@outlook.com,GADGET-65,4,34.41,116.99,paypal,STORE_114
US413741,02/28/2025,maria.smith7526@outlook.com,GADGET-35,1,225.04,225.04,paypal,STORE_112
US416932,02/28/2025,lisa.johnson2722@gmail.com,GADGET-07,3,56.18,168.54,credit_card,STORE_108
US424255,02/28/2025,lisa.williams2709@outlook.com,GADGET-34,5,277.04,1246.68,google_pay,STORE_108
US420295,02/28/2025,david.jones1016@yahoo.com,GADGET-77,5,157.58,787.9,credit_card,STORE_107
US418513,02/28/2025,alex.miller5982@email.com,GADGET-53,5,133.46,667.3,bank_transfer,STORE_108
US413847,02/28/2025,maria.smith820@outlook.com,GADGET-11,3,288.41,865.23,credit_card,STORE_117
US419379,02/28/2025,john.johnson2273@yahoo.com,GADGET-28,4,44.24,176.96,bank_transfer,STORE_117
US421981,02/28/2025,lisa.brown7270@gmail.com,GADGET-10,5,171.18,770.31,paypal,STORE_106
US417700,02/28/2025,lisa.smith9023@gmail.com,GADGET-69,2,239.64,479.28,paypal,STORE_116
US421710,02/28/2025,lisa.brown4895@email.com,GADGET-39,5,133.41,667.05,bank_transfer,STORE_118
US425938,02/28/2025,alex.jones3279@yahoo.com,GADGET-19,2,252.33,454.19,credit_card,STORE_104
US414646,02/28/2025,jane.johnson1243@email.com,GADGET-46,3,45.8,137.4,credit_card,STORE_111
US424964,02/28/2025,david.brown7573@gmail.com,GADGET-42,5,224.18,1008.81,credit_card,STORE_118
US427452,02/28/2025,david.jones6099@gmail.com,GADGET-72,4,277.19,831.57,credit_card,STORE_111
US420949,02/28/2025,alex.smith9632@gmail.com,GADGET-63,2,256.7,513.4,bank_transfer,STORE_114
US415824,02/28/2025,david.jones9895@yahoo.com,GADGET-62,3,228.78,549.07,paypal,STORE_112
US417202,02/28/2025,chris.johnson5912@email.com,GADGET-74,1,87.08,78.37,bank_transfer,STORE_117
US415238,02/28/2025,john.smith232@email.com,GADGET-01,5,293.72,1248.31,credit_card,STORE_117
US418740,02/28/2025,sam.brown3221@email.com,GADGET-31,4,159.48,478.44,bank_transfer,STORE_101
