order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US1009140,04/10/2025,jane.williams614@yahoo.com,GADGET-15,5,101.02,505.1,bank_transfer,STORE_105,,,
US1005150,04/10/2025,john.miller4531@yahoo.com,GADGET-17,2,215.23,430.46,apple_pay,STORE_101,,,
US1007244,04/10/2025,lisa.smith1417@email.com,GADGET-02,3,224.2,672.6,apple_pay,STORE_115,,,
US1005097,04/10/2025,lisa.williams510@outlook.com,GADGET-67,2,180.08,360.16,google_pay,STORE_119,,,
US1006085,04/10/2025,jane.johnson672@outlook.com,GADGET-25,3,266.74,800.22,google_pay,STORE_111,,,
US999168,04/10/2025,maria.smith2009@gmail.com,GADGET-21,3,194.78,525.91,paypal,STORE_105,SAVE10,10.0,100.0
US1010885,04/10/2025,maria.johnson5890@yahoo.com,GADGET-72,2,259.33,518.66,apple_pay,STORE_113,,,
US1002679,04/10/2025,john.miller506@gmail.com,GADGET-37,1,94.99,94.99,paypal,STORE_110,,,
US997684,04/10/2025,sam.smith9480@email.com,GADGET-53,5,271.19,1355.95,paypal,STORE_105,,,
US1001053,04/10/2025,jane.brown7517@outlook.com,GADGET-34,5,177.96,889.8,paypal,STORE_108,,,
US1009963,04/10/2025,david.brown2505@yahoo.com,GADGET-77,1,57.45,57.45,apple_pay,STORE_101,,,
US1002649,04/10/2025,lisa.smith341@yahoo.com,GADGET-57,1,201.88,151.41,paypal,STORE_102,VIP25,25.0,250.0
US997856,04/10/2025,sam.miller7829@gmail.com,GADGET-48,2,274.39,548.78,bank_transfer,STORE_119,,,
US1007418,04/10/2025,lisa.smith360@outlook.com,GADGET-65,1,279.42,279.42,google_pay,STORE_109,,,
US1010597,04/10/2025,sam.miller6136@outlook.com,GADGET-59,2,278.57,501.43,google_pay,STORE_105,SAVE10,10.0,100.0
US1002736,04/10/2025,john.jones2858@gmail.com,GADGET-68,3,79.13,237.39,bank_transfer,STORE_106,,,
US1008827,04/10/2025,john.brown25@yahoo.com,GADGET-69,3,270.75,812.25,paypal,STORE_115,,,
US1007538,04/10/2025,alex.miller2329@gmail.com,GADGET-31,2,246.69,493.38,google_pay,STORE_111,,,
US1011699,04/10/2025,maria.jones9659@gmail.com,GADGET-56,2,141.43,282.86,bank_transfer,STORE_116,,,
US1002242,04/10/2025,alex.jones7195@yahoo.com,GADGET-21,5,228.29,1141.45,bank_transfer,STORE_119,,,
US1010915,04/10/2025,jane.jones7797@gmail.com,GADGET-48,2,183.35,366.7,credit_card,STORE_107,,,
US1001687,04/10/2025,lisa.johnson1370@email.com,GADGET-25,5,44.82,224.1,bank_transfer,STORE_107,,,
US1008032,04/10/2025,alex.williams9416@outlook.com,GADGET-54,4,169.58,678.32,apple_pay,STORE_113,,,
US998234,04/10/2025,lisa.smith6879@gmail.com,GADGET-19,1,295.25,295.25,google_pay,STORE_105,,,
US1010227,04/10/2025,lisa.miller1394@yahoo.com,GADGET-08,2,128.17,192.25,credit_card,STORE_103,VIP25,25.0,250.0
US1000695,04/10/2025,lisa.johnson9624@outlook.com,GADGET-46,2,236.79,355.19,paypal,STORE_115,VIP25,25.0,250.0
US1003469,04/10/2025,david.smith8379@outlook.com,GADGET-46,2,101.63,182.93,bank_transfer,STORE_113,SAVE10,10.0,100.0
US1003493,04/10/2025,alex.brown292@email.com,GADGET-71,1,164.74,164.74,credit_card,STORE_114,,,
US1008630,04/10/2025,david.jones8681@gmail.com,GADGET-57,2,75.36,113.04,bank_transfer,STORE_105,VIP25,25.0,250.0
