order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US180765,02/11/2025,lisa.williams4697@email.com,GADGET-03,5,247.25,1236.25,bank_transfer,STORE_117
US183334,02/11/2025,sam.johnson1669@email.com,GADGET-14,5,249.19,1121.36,credit_card,STORE_107
US176761,02/11/2025,david.miller115@yahoo.com,GADGET-47,2,288.37,432.56,apple_pay,STORE_107
US179021,02/11/2025,david.miller2391@yahoo.com,GADGET-59,3,277.76,624.96,google_pay,STORE_117
US179877,02/11/2025,john.miller657@email.com,GADGET-39,1,29.15,29.15,google_pay,STORE_114
US175313,02/11/2025,sam.jones2129@gmail.com,GADGET-73,4,182.26,656.14,bank_transfer,STORE_106
US177616,02/11/2025,chris.miller4747@yahoo.com,GADGET-53,1,246.42,246.42,paypal,STORE_114
US174329,02/11/2025,alex.brown4882@yahoo.com,GADGET-53,5,204.52,1022.6,google_pay,STORE_115
US177537,02/11/2025,jane.brown1936@gmail.com,GADGET-34,3,150.44,406.19,bank_transfer,STORE_112
US174536,02/11/2025,jane.smith8320@gmail.com,GADGET-56,5,295.35,1476.75,bank_transfer,STORE_115
US171465,02/11/2025,alex.johnson4648@email.com,GADGET-58,5,35.56,177.8,apple_pay,STORE_104
US171338,02/11/2025,david.miller8870@yahoo.com,GADGET-23,1,71.07,56.86,bank_transfer,STORE_108
US179117,02/11/2025,alex.jones9908@outlook.com,GADGET-79,4,194.82,779.28,credit_card,STORE_110
US183919,02/11/2025,jane.johnson202@gmail.com,GADGET-51,1,159.33,159.33,bank_transfer,STORE_118
US175511,02/11/2025,john.brown9474@gmail.com,GADGET-23,2,202.01,323.22,paypal,STORE_115
US171908,02/11/2025,david.miller4316@yahoo.com,GADGET-11,5,186.01,930.05,apple_pay,STORE_102
US173950,02/11/2025,sam.jones2260@outlook.com,GADGET-76,4,219.51,878.04,google_pay,STORE_111
US175885,02/11/2025,john.johnson8686@outlook.com,GADGET-18,3,207.16,621.48,paypal,STORE_115
US184748,02/11/2025,alex.miller4319@outlook.com,GADGET-36,4,229.78,919.12,paypal,STORE_114
US177233,02/11/2025,alex.brown8568@outlook.com,GADGET-16,2,87.7,175.4,paypal,STORE_104
US183604,02/11/2025,lisa.smith4233@email.com,GADGET-59,1,273.19,204.89,paypal,STORE_109
US177999,02/11/2025,sam.jones9576@gmail.com,GADGET-02,3,229.11,687.33,google_pay,STORE_110
US184625,02/11/2025,david.jones9575@yahoo.com,GADGET-43,5,294.66,1178.64,apple_pay,STORE_102
US171547,02/11/2025,david.brown4366@gmail.com,GADGET-61,1,218.64,218.64,bank_transfer,STORE_108
US173908,02/11/2025,john.jones7210@email.com,GADGET-14,5,198.57,794.28,google_pay,STORE_109
US174515,02/11/2025,jane.johnson1021@gmail.com,GADGET-36,3,28.67,64.51,google_pay,STORE_120
US182277,02/11/2025,john.williams4869@email.com,GADGET-71,1,147.19,147.19,google_pay,STORE_107
US176028,02/11/2025,maria.jones6095@outlook.com,GADGET-06,3,173.6,390.6,google_pay,STORE_112
US180013,02/11/2025,jane.johnson7499@email.com,GADGET-60,1,95.84,95.84,bank_transfer,STORE_101
US175426,02/11/2025,jane.smith6270@yahoo.com,GADGET-62,1,287.03,287.03,credit_card,STORE_115
US175283,02/11/2025,maria.smith666@yahoo.com,GADGET-46,4,186.91,747.64,google_pay,STORE_112
US176104,02/11/2025,john.miller4414@gmail.com,GADGET-07,3,232.03,591.68,bank_transfer,STORE_118
US172106,02/11/2025,david.johnson4465@outlook.com,GADGET-21,1,259.63,259.63,paypal,STORE_102
US184736,02/11/2025,jane.johnson6658@yahoo.com,GADGET-47,1,292.86,234.29,google_pay,STORE_117
US182390,02/11/2025,david.jones7004@outlook.com,GADGET-69,2,188.09,376.18,paypal,STORE_111
US184042,02/11/2025,lisa.williams7501@email.com,GADGET-46,1,280.05,252.05,credit_card,STORE_102
US181799,02/11/2025,alex.brown9178@email.com,GADGET-61,5,206.51,826.04,apple_pay,STORE_109
US174827,02/11/2025,sam.miller9499@yahoo.com,GADGET-25,4,118.97,475.88,bank_transfer,STORE_104
US171749,02/11/2025,maria.williams4305@outlook.com,GADGET-07,3,270.0,810.0,google_pay,STORE_119
US174406,02/11/2025,maria.johnson63@gmail.com,GADGET-74,5,287.73,1438.65,google_pay,STORE_101
US173149,02/11/2025,david.brown7495@yahoo.com,GADGET-40,1,37.66,37.66,paypal,STORE_118
US175632,02/11/2025,chris.miller1115@outlook.com,GADGET-24,1,236.49,236.49,google_pay,STORE_109
US182948,02/11/2025,john.brown322@yahoo.com,GADGET-72,5,154.08,770.4,paypal,STORE_110
US184048,02/11/2025,sam.brown9949@gmail.com,GADGET-06,5,40.97,204.85,credit_card,STORE_102
US182066,02/11/2025,maria.miller5180@yahoo.com,GADGET-29,3,224.16,605.23,paypal,STORE_114
US176941,02/11/2025,jane.miller1079@gmail.com,GADGET-56,1,157.08,157.08,bank_transfer,STORE_116
US177028,02/11/2025,jane.miller1457@gmail.com,GADGET-31,2,195.63,391.26,apple_pay,STORE_120
US173702,02/11/2025,alex.miller4843@email.com,GADGET-35,2,136.08,272.16,credit_card,STORE_109
US179638,02/11/2025,john.brown8324@outlook.com,GADGET-66,4,175.53,702.12,google_pay,STORE_101
US185067,02/11/2025,sam.williams7721@yahoo.com,GADGET-73,1,293.8,293.8,google_pay,STORE_112
US182256,02/11/2025,alex.johnson684@gmail.com,GADGET-12,4,131.46,525.84,credit_card,STORE_116
US172903,02/11/2025,john.brown8335@gmail.com,GADGET-55,1,235.42,235.42,bank_transfer,STORE_104
US183669,02/11/2025,david.miller1559@yahoo.com,GADGET-47,1,237.6,237.6,paypal,STORE_112
US178504,02/11/2025,david.williams6522@yahoo.com,GADGET-11,5,65.22,326.1,apple_pay,STORE_115
US184650,02/11/2025,sam.williams3998@gmail.com,GADGET-34,1,239.66,239.66,apple_pay,STORE_106
US182469,02/11/2025,chris.johnson6682@outlook.com,GADGET-58,1,248.11,248.11,google_pay,STORE_103
US182137,02/11/2025,sam.smith4077@gmail.com,GADGET-13,3,193.71,581.13,apple_pay,STORE_102
US180110,02/11/2025,john.brown3047@email.com,GADGET-69,5,86.16,344.64,google_pay,STORE_106
US175222,02/11/2025,alex.williams7125@outlook.com,GADGET-25,1,264.96,225.22,apple_pay,STORE_109
US184880,02/11/2025,jane.brown591@email.com,GADGET-11,4,64.62,258.48,apple_pay,STORE_104
US179135,02/11/2025,maria.miller4919@outlook.com,GADGET-31,1,152.68,152.68,google_pay,STORE_114
US172434,02/11/2025,sam.williams6021@gmail.com,GADGET-78,2,166.72,333.44,bank_transfer,STORE_113
US178128,02/11/2025,john.jones7942@yahoo.com,GADGET-72,2,197.06,394.12,bank_transfer,STORE_110
US171408,02/11/2025,chris.smith2970@outlook.com,GADGET-78,2,254.21,508.42,credit_card,STORE_108
US181512,02/11/2025,chris.miller130@email.com,GADGET-19,3,72.24,216.72,paypal,STORE_120
US174322,02/11/2025,lisa.miller3666@outlook.com,GADGET-21,4,133.82,535.28,credit_card,STORE_120
US180317,02/11/2025,sam.williams7292@yahoo.com,GADGET-58,3,92.11,276.33,bank_transfer,STORE_103
US172013,02/11/2025,lisa.johnson5702@outlook.com,GADGET-35,3,109.0,277.95,apple_pay,STORE_111
US175561,02/11/2025,maria.miller7247@outlook.com,GADGET-35,4,252.91,1011.64,paypal,STORE_105
US182397,02/11/2025,jane.smith8571@outlook.com,GADGET-34,2,239.39,430.9,apple_pay,STORE_107
US174815,02/11/2025,maria.jones7211@outlook.com,GADGET-61,4,269.55,1078.2,paypal,STORE_119
US176599,02/11/2025,john.johnson2980@outlook.com,GADGET-32,5,46.0,230.0,paypal,STORE_109
US183504,02/11/2025,maria.smith3841@gmail.com,GADGET-27,4,145.79,583.16,bank_transfer,STORE_103
US185050,02/11/2025,john.brown7529@outlook.com,GADGET-11,5,51.75,219.94,apple_pay,STORE_104
US185174,02/11/2025,lisa.smith2721@email.com,GADGET-11,4,125.13,500.52,credit_card,STORE_107
US176424,02/11/2025,david.brown1376@gmail.com,GADGET-75,4,61.86,247.44,apple_pay,STORE_103
US183627,02/11/2025,david.williams6999@yahoo.com,GADGET-51,1,121.76,121.76,google_pay,STORE_120
US184923,02/11/2025,jane.williams1308@outlook.com,GADGET-03,2,284.51,569.02,bank_transfer,STORE_110
US171430,02/11/2025,maria.johnson1315@outlook.com,GADGET-63,5,268.85,1209.83,bank_transfer,STORE_101
US180035,02/11/2025,alex.jones1832@yahoo.com,GADGET-03,3,268.79,725.73,paypal,STORE_118
US172316,02/11/2025,david.jones4395@yahoo.com,GADGET-36,4,62.1,248.4,apple_pay,STORE_112
US172235,02/11/2025,john.williams9742@gmail.com,GADGET-36,3,132.95,398.85,bank_transfer,STORE_103
US176877,02/11/2025,john.jones7699@gmail.com,GADGET-63,5,166.13,706.05,bank_transfer,STORE_116
US184229,02/11/2025,lisa.smith5933@outlook.com,GADGET-06,4,229.14,916.56,paypal,STORE_111
US184194,02/11/2025,jane.miller8434@outlook.com,GADGET-04,4,168.45,673.8,bank_transfer,STORE_107
US183486,02/11/2025,john.smith962@gmail.com,GADGET-24,2,132.9,265.8,paypal,STORE_115
US175397,02/11/2025,alex.johnson7878@outlook.com,GADGET-57,4,136.7,546.8,paypal,STORE_113
US185144,02/11/2025,chris.smith4155@yahoo.com,GADGET-36,1,76.37,68.73,google_pay,STORE_109
US172363,02/11/2025,sam.smith5872@yahoo.com,GADGET-58,1,232.37,232.37,apple_pay,STORE_112
US178819,02/11/2025,david.smith5604@yahoo.com,GADGET-40,5,104.9,524.5,paypal,STORE_111
US176373,02/11/2025,chris.jones8249@gmail.com,GADGET-76,5,88.49,442.45,bank_transfer,STORE_114
US179789,02/11/2025,chris.johnson2004@outlook.com,GADGET-03,1,249.15,249.15,bank_transfer,STORE_107
US179261,02/11/2025,alex.brown1631@yahoo.com,GADGET-38,4,99.92,319.74,apple_pay,STORE_115
US176299,02/11/2025,alex.brown3846@email.com,GADGET-25,5,299.04,1495.2,google_pay,STORE_120
US184180,02/11/2025,alex.smith8871@yahoo.com,GADGET-72,4,253.36,912.1,bank_transfer,STORE_116
US180409,02/11/2025,john.brown1011@outlook.com,GADGET-58,5,158.02,790.1,bank_transfer,STORE_119
US182195,02/11/2025,chris.miller6255@yahoo.com,GADGET-60,3,39.27,117.81,apple_pay,STORE_102
US181731,02/11/2025,david.brown8527@outlook.com,GADGET-35,4,87.92,316.51,credit_card,STORE_104
US185019,02/11/2025,sam.jones1800@outlook.com,GADGET-64,4,51.53,206.12,bank_transfer,STORE_119
