order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US211513,02/13/2025,maria.johnson2364@gmail.com,GADGET-43,2,222.92,401.26,bank_transfer,STORE_105
US202653,02/13/2025,sam.jones2902@email.com,GADGET-14,1,116.41,116.41,paypal,STORE_109
US201120,02/13/2025,alex.williams8588@yahoo.com,GADGET-76,1,28.38,28.38,google_pay,STORE_112
US210522,02/13/2025,chris.smith9705@email.com,GADGET-05,4,298.54,1074.74,paypal,STORE_109
US203342,02/13/2025,john.miller1958@yahoo.com,GADGET-67,3,229.09,687.27,google_pay,STORE_106
US201233,02/13/2025,david.smith1069@outlook.com,GADGET-11,4,191.45,765.8,paypal,STORE_105
US203680,02/13/2025,alex.jones8016@outlook.com,GADGET-50,3,183.72,551.16,bank_transfer,STORE_116
US201555,02/13/2025,john.johnson9443@gmail.com,GADGET-55,2,85.12,170.24,bank_transfer,STORE_113
US204137,02/13/2025,sam.brown4317@outlook.com,GADGET-69,4,46.91,187.64,apple_pay,STORE_119
US206123,02/13/2025,david.williams7282@yahoo.com,GADGET-66,4,231.44,925.76,apple_pay,STORE_102
US203696,02/13/2025,maria.johnson4606@yahoo.com,GADGET-53,3,232.01,696.03,apple_pay,STORE_102
US205298,02/13/2025,alex.johnson3329@outlook.com,GADGET-32,4,175.55,596.87,paypal,STORE_105
US211598,02/13/2025,maria.jones1292@gmail.com,GADGET-09,1,232.92,232.92,google_pay,STORE_116
US202232,02/13/2025,sam.williams9204@outlook.com,GADGET-01,2,117.79,212.02,paypal,STORE_116
US200172,02/13/2025,john.johnson8806@outlook.com,GADGET-23,3,220.11,561.28,credit_card,STORE_118
US205687,02/13/2025,david.johnson5847@email.com,GADGET-10,1,161.06,161.06,bank_transfer,STORE_102
US201282,02/13/2025,david.brown6540@email.com,GADGET-29,2,85.08,170.16,paypal,STORE_102
US208619,02/13/2025,jane.jones1993@email.com,GADGET-38,4,147.92,591.68,apple_pay,STORE_118
US204105,02/13/2025,alex.miller2257@outlook.com,GADGET-65,2,25.46,40.74,google_pay,STORE_118
US212035,02/13/2025,john.johnson5094@outlook.com,GADGET-04,1,74.64,74.64,paypal,STORE_116
US206306,02/13/2025,chris.johnson2044@yahoo.com,GADGET-45,5,95.95,479.75,google_pay,STORE_109
US210796,02/13/2025,lisa.smith2354@yahoo.com,GADGET-37,5,268.51,1342.55,bank_transfer,STORE_105
