order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US179464,02/11/2025,lisa.johnson1150@gmail.com,GADGET-03,5,228.18,1140.9,credit_card,STORE_105
US173794,02/11/2025,alex.williams3827@email.com,GADGET-19,5,228.88,1144.4,credit_card,STORE_108
US179373,02/11/2025,david.smith2118@outlook.com,GADGET-21,2,285.9,514.62,apple_pay,STORE_105
US178164,02/11/2025,alex.brown4733@gmail.com,GADGET-71,2,203.58,407.16,google_pay,STORE_110
US173634,02/11/2025,maria.brown6932@yahoo.com,GADGET-43,5,190.1,950.5,credit_card,STORE_101
US179159,02/11/2025,sam.williams8631@yahoo.com,GADGET-33,4,30.62,122.48,paypal,STORE_110
US179911,02/11/2025,david.miller4543@yahoo.com,GADGET-35,3,213.59,640.77,apple_pay,STORE_105
US181129,02/11/2025,jane.williams9834@email.com,GADGET-08,1,208.84,208.84,credit_card,STORE_120
US179984,02/11/2025,sam.miller4036@gmail.com,GADGET-34,3,245.18,735.54,paypal,STORE_117
US177128,02/11/2025,jane.williams5734@outlook.com,GADGET-32,2,105.93,158.9,credit_card,STORE_116
US172615,02/11/2025,jane.smith7655@outlook.com,GADGET-50,4,65.02,260.08,apple_pay,STORE_112
US178977,02/11/2025,alex.johnson8949@email.com,GADGET-12,1,60.63,60.63,bank_transfer,STORE_117
US181294,02/11/2025,david.johnson1899@gmail.com,GADGET-15,1,105.65,105.65,bank_transfer,STORE_115
US177054,02/11/2025,maria.williams3332@outlook.com,GADGET-55,2,218.56,437.12,credit_card,STORE_112
US182357,02/11/2025,maria.williams5140@email.com,GADGET-48,5,271.19,1355.95,bank_transfer,STORE_114
US177347,02/11/2025,sam.jones3054@email.com,GADGET-01,4,112.38,404.57,credit_card,STORE_115
US177742,02/11/2025,sam.jones1986@gmail.com,GADGET-69,5,37.18,185.9,paypal,STORE_116
US175202,02/11/2025,lisa.miller9439@yahoo.com,GADGET-35,3,293.66,880.98,bank_transfer,STORE_103
US172077,02/11/2025,lisa.miller6513@outlook.com,GADGET-78,2,219.4,438.8,bank_transfer,STORE_115
US181737,02/11/2025,alex.jones3685@yahoo.com,GADGET-04,5,180.27,901.35,paypal,STORE_102
US180543,02/11/2025,alex.jones4960@gmail.com,GADGET-39,4,66.7,226.78,google_pay,STORE_101
US180661,02/11/2025,jane.brown8065@email.com,GADGET-66,3,73.84,221.52,paypal,STORE_116
US183193,02/11/2025,maria.miller8712@gmail.com,GADGET-14,3,77.43,232.29,apple_pay,STORE_105
US171843,02/11/2025,alex.jones3305@email.com,GADGET-16,3,293.65,880.95,google_pay,STORE_104
US171319,02/11/2025,alex.jones8095@gmail.com,GADGET-41,4,231.1,924.4,credit_card,STORE_111
US176743,02/11/2025,sam.miller6748@gmail.com,GADGET-76,2,213.81,384.86,google_pay,STORE_120
US181422,02/11/2025,maria.jones5942@gmail.com,GADGET-35,2,102.3,163.68,bank_transfer,STORE_106
US183864,02/11/2025,david.brown7744@outlook.com,GADGET-33,5,252.86,1074.66,paypal,STORE_110
US178667,02/11/2025,lisa.williams8037@outlook.com,GADGET-63,2,114.32,228.64,bank_transfer,STORE_105
US178182,02/11/2025,jane.johnson2848@outlook.com,GADGET-20,5,150.13,562.99,credit_card,STORE_107
US183587,02/11/2025,lisa.williams4661@outlook.com,GADGET-35,5,150.69,565.09,credit_card,STORE_105
US178711,02/11/2025,david.miller8379@yahoo.com,GADGET-62,4,43.04,129.12,google_pay,STORE_107
US173151,02/11/2025,sam.williams7003@outlook.com,GADGET-25,1,69.27,69.27,google_pay,STORE_103
US176729,02/11/2025,john.miller7913@email.com,GADGET-19,5,28.66,114.64,bank_transfer,STORE_119
US171262,02/11/2025,david.jones9003@yahoo.com,GADGET-22,4,94.67,378.68,bank_transfer,STORE_104
US179942,02/11/2025,david.williams9415@yahoo.com,GADGET-19,5,49.77,248.85,bank_transfer,STORE_115
US178466,02/11/2025,lisa.smith7171@outlook.com,GADGET-13,4,81.47,260.7,apple_pay,STORE_119
US182954,02/11/2025,jane.williams6000@outlook.com,GADGET-58,4,91.62,366.48,paypal,STORE_108
US178439,02/11/2025,lisa.johnson7264@yahoo.com,GADGET-04,2,155.21,310.42,apple_pay,STORE_103
US181109,02/11/2025,alex.smith8213@email.com,GADGET-09,4,103.59,414.36,apple_pay,STORE_101
US172433,02/11/2025,john.miller7522@outlook.com,GADGET-15,2,124.52,249.04,apple_pay,STORE_109
US171653,02/11/2025,david.williams4497@outlook.com,GADGET-21,2,53.78,91.43,apple_pay,STORE_102
US177657,02/11/2025,jane.williams7996@gmail.com,GADGET-78,3,226.44,679.32,credit_card,STORE_111
US184266,02/11/2025,maria.brown8748@email.com,GADGET-59,2,83.0,166.0,bank_transfer,STORE_109
US180388,02/11/2025,sam.johnson4102@email.com,GADGET-39,5,213.48,960.66,credit_card,STORE_104
US171055,02/11/2025,jane.johnson9423@yahoo.com,GADGET-05,4,42.49,144.47,bank_transfer,STORE_111
US175085,02/11/2025,jane.miller841@yahoo.com,GADGET-66,4,114.12,456.48,credit_card,STORE_101
US175518,02/11/2025,john.johnson8741@yahoo.com,GADGET-21,1,49.57,49.57,apple_pay,STORE_103
US171606,02/11/2025,maria.smith3967@email.com,GADGET-33,3,190.35,571.05,credit_card,STORE_109
US178102,02/11/2025,maria.williams6207@outlook.com,GADGET-71,4,289.85,1159.4,bank_transfer,STORE_118
US178137,02/11/2025,alex.johnson8838@email.com,GADGET-40,5,124.88,624.4,bank_transfer,STORE_117
US173784,02/11/2025,david.jones4831@yahoo.com,GADGET-25,5,109.65,548.25,google_pay,STORE_118
US171497,02/11/2025,alex.williams8113@outlook.com,GADGET-34,4,255.08,918.29,bank_transfer,STORE_101
US172108,02/11/2025,maria.williams644@yahoo.com,GADGET-77,3,114.55,257.74,bank_transfer,STORE_109
US182024,02/11/2025,david.williams31@yahoo.com,GADGET-50,4,31.7,101.44,paypal,STORE_113
US184832,02/11/2025,sam.smith8217@gmail.com,GADGET-75,5,40.55,202.75,paypal,STORE_101
US183804,02/11/2025,david.johnson7140@yahoo.com,GADGET-01,2,164.85,247.27,google_pay,STORE_118
US184437,02/11/2025,sam.miller9308@outlook.com,GADGET-32,4,238.06,809.4,credit_card,STORE_112
US179459,02/11/2025,john.brown3120@outlook.com,GADGET-39,3,134.94,303.62,apple_pay,STORE_107
US178413,02/11/2025,john.brown9367@email.com,GADGET-20,4,83.1,332.4,bank_transfer,STORE_110
US179676,02/11/2025,sam.miller9778@outlook.com,GADGET-51,3,95.49,286.47,bank_transfer,STORE_116
US175248,02/11/2025,david.brown5986@outlook.com,GADGET-05,4,81.41,244.23,bank_transfer,STORE_114
US171184,02/11/2025,maria.smith5983@email.com,GADGET-17,4,63.39,190.17,credit_card,STORE_105
US184341,02/11/2025,jane.miller6161@outlook.com,GADGET-26,3,103.08,309.24,bank_transfer,STORE_108
US177770,02/11/2025,john.williams6717@outlook.com,GADGET-61,1,284.08,241.47,credit_card,STORE_108
US177365,02/11/2025,john.smith4399@gmail.com,GADGET-55,5,265.15,1325.75,bank_transfer,STORE_119
US179599,02/11/2025,alex.johnson9903@yahoo.com,GADGET-42,2,265.73,478.31,credit_card,STORE_104
US174848,02/11/2025,david.smith8865@outlook.com,GADGET-27,2,274.96,467.43,credit_card,STORE_111
US184990,02/11/2025,david.jones1554@yahoo.com,GADGET-16,5,142.74,713.7,apple_pay,STORE_108
US184550,02/11/2025,lisa.brown3362@email.com,GADGET-64,2,261.99,523.98,credit_card,STORE_110
US180943,02/11/2025,jane.johnson3845@yahoo.com,GADGET-22,1,111.93,111.93,bank_transfer,STORE_103
US173892,02/11/2025,lisa.brown9129@outlook.com,GADGET-29,4,252.27,807.26,paypal,STORE_111
US173568,02/11/2025,sam.brown7023@outlook.com,GADGET-47,1,159.73,159.73,paypal,STORE_110
US174244,02/11/2025,david.johnson7075@outlook.com,GADGET-73,5,184.27,921.35,bank_transfer,STORE_114
US182190,02/11/2025,lisa.brown1362@email.com,GADGET-43,5,279.86,1399.3,bank_transfer,STORE_105
US177819,02/11/2025,maria.williams7163@email.com,GADGET-53,5,179.87,764.45,google_pay,STORE_117
US176212,02/11/2025,sam.johnson8051@gmail.com,GADGET-07,1,63.99,47.99,bank_transfer,STORE_108
US183533,02/11/2025,jane.williams4626@yahoo.com,GADGET-68,2,250.33,450.59,google_pay,STORE_120
US174352,02/11/2025,sam.miller8000@outlook.com,GADGET-35,1,83.6,71.06,credit_card,STORE_119
US183571,02/11/2025,chris.miller6847@gmail.com,GADGET-33,4,59.65,202.81,bank_transfer,STORE_110
US179194,02/11/2025,david.williams3151@yahoo.com,GADGET-53,3,292.78,878.34,google_pay,STORE_120
US181741,02/11/2025,chris.brown9846@gmail.com,GADGET-75,4,183.23,549.69,paypal,STORE_117
US172222,02/11/2025,lisa.johnson2621@yahoo.com,GADGET-66,2,284.78,569.56,apple_pay,STORE_104
US185049,02/11/2025,john.brown3030@yahoo.com,GADGET-07,5,93.15,395.89,bank_transfer,STORE_109
US180823,02/11/2025,john.johnson4791@yahoo.com,GADGET-57,2,115.85,208.53,credit_card,STORE_117
US174831,02/11/2025,john.brown8815@outlook.com,GADGET-39,4,24.73,98.92,bank_transfer,STORE_103
US179803,02/11/2025,jane.miller184@yahoo.com,GADGET-44,1,242.17,242.17,paypal,STORE_118
US171167,02/11/2025,alex.brown5397@yahoo.com,GADGET-23,5,288.72,1443.6,paypal,STORE_102
US182272,02/11/2025,maria.brown7793@outlook.com,GADGET-75,4,53.74,214.96,credit_card,STORE_102
US171861,02/11/2025,sam.williams9492@gmail.com,GADGET-22,1,272.58,204.44,google_pay,STORE_101
US177246,02/11/2025,chris.johnson840@outlook.com,GADGET-07,2,233.95,397.71,apple_pay,STORE_107
US182071,02/11/2025,maria.jones578@outlook.com,GADGET-61,5,79.97,399.85,bank_transfer,STORE_106
US180302,02/11/2025,maria.brown99@yahoo.com,GADGET-03,1,144.46,144.46,google_pay,STORE_109
US184679,02/11/2025,jane.williams6047@outlook.com,GADGET-05,3,218.51,655.53,credit_card,STORE_115
