order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US958039,04/07/2025,jane.brown6377@yahoo.com,GADGET-24,1,183.18,183.18,google_pay,STORE_112,,,
US958150,04/07/2025,sam.johnson4695@gmail.com,GADGET-25,4,252.48,1009.92,paypal,STORE_120,,,
US956104,04/07/2025,sam.jones1472@gmail.com,GADGET-14,2,292.34,584.68,apple_pay,STORE_101,,,
US961733,04/07/2025,sam.miller1006@gmail.com,GADGET-40,1,229.49,229.49,paypal,STORE_112,,,
US958765,04/07/2025,maria.smith1758@gmail.com,GADGET-31,1,151.05,151.05,google_pay,STORE_108,,,
US963626,04/07/2025,sam.johnson2861@yahoo.com,GADGET-59,5,98.3,491.5,credit_card,STORE_108,,,
US964563,04/07/2025,alex.johnson9923@gmail.com,GADGET-22,2,269.49,458.13,credit_card,STORE_112,WELCOME15,15.0,150.0
US963724,04/07/2025,jane.jones7948@gmail.com,GADGET-68,5,44.11,220.55,apple_pay,STORE_110,,,
US955646,04/07/2025,lisa.miller201@email.com,GADGET-36,3,170.81,512.43,bank_transfer,STORE_115,,,
US960751,04/07/2025,david.brown3681@outlook.com,GADGET-25,3,244.21,659.37,google_pay,STORE_108,SAVE10,10.0,100.0
US957892,04/07/2025,maria.jones4032@outlook.com,GADGET-33,2,207.67,373.81,credit_card,STORE_113,SAVE10,10.0,100.0
US955238,04/07/2025,sam.smith4774@outlook.com,GADGET-45,1,71.88,71.88,paypal,STORE_106,,,
US966861,04/07/2025,alex.miller4613@outlook.com,GADGET-27,4,88.24,282.37,paypal,STORE_109,SAVE20,20.0,200.0
US962748,04/07/2025,maria.williams991@yahoo.com,GADGET-24,4,112.63,450.52,apple_pay,STORE_112,,,
US955107,04/07/2025,john.johnson2321@email.com,GADGET-35,5,276.03,1380.15,credit_card,STORE_102,,,
US967703,04/07/2025,john.williams7485@yahoo.com,GADGET-59,2,223.38,402.08,google_pay,STORE_101,SAVE10,10.0,100.0
US955103,04/07/2025,lisa.johnson1537@email.com,GADGET-40,5,59.96,269.82,bank_transfer,STORE_113,SAVE10,10.0,100.0
US962110,04/07/2025,alex.brown6717@gmail.com,GADGET-21,3,86.67,208.01,credit_card,STORE_102,SAVE20,20.0,200.0
US960432,04/07/2025,sam.johnson1161@email.com,GADGET-75,1,258.23,258.23,google_pay,STORE_107,,,
US968923,04/07/2025,maria.jones7968@email.com,GADGET-49,3,234.86,704.58,apple_pay,STORE_117,,,
US955797,04/07/2025,chris.williams4493@email.com,GADGET-71,4,39.15,156.6,google_pay,STORE_113,,,
US957978,04/07/2025,lisa.jones5232@outlook.com,GADGET-38,2,88.1,158.58,credit_card,STORE_101,SAVE10,10.0,100.0
US961876,04/07/2025,chris.jones7274@outlook.com,GADGET-43,1,144.96,144.96,bank_transfer,STORE_119,,,
US958438,04/07/2025,sam.johnson2996@gmail.com,GADGET-24,5,71.05,355.25,credit_card,STORE_113,,,
US968628,04/07/2025,maria.jones5193@gmail.com,GADGET-01,4,245.5,982.0,credit_card,STORE_118,,,
US959252,04/07/2025,lisa.smith2707@outlook.com,GADGET-09,5,168.12,756.54,bank_transfer,STORE_117,SAVE10,10.0,100.0
US960824,04/07/2025,sam.williams4050@outlook.com,GADGET-47,1,52.52,52.52,apple_pay,STORE_106,,,
US957556,04/07/2025,jane.brown7240@gmail.com,GADGET-52,3,118.82,356.46,apple_pay,STORE_106,,,
US966921,04/07/2025,lisa.johnson4062@outlook.com,GADGET-43,5,161.56,807.8,paypal,STORE_108,,,
US958378,04/07/2025,alex.miller3368@outlook.com,GADGET-12,2,168.65,337.3,google_pay,STORE_107,,,
US967588,04/07/2025,lisa.johnson3688@yahoo.com,GADGET-48,2,141.33,282.66,apple_pay,STORE_102,,,
US968033,04/07/2025,lisa.williams4408@yahoo.com,GADGET-23,2,61.83,123.66,credit_card,STORE_101,,,
US966412,04/07/2025,lisa.johnson3036@gmail.com,GADGET-68,5,208.95,783.56,google_pay,STORE_115,VIP25,25.0,250.0
US962081,04/07/2025,david.johnson8728@email.com,GADGET-36,2,241.43,410.43,apple_pay,STORE_110,WELCOME15,15.0,150.0
US967060,04/07/2025,alex.miller5029@email.com,GADGET-64,1,297.43,297.43,google_pay,STORE_116,,,
US957424,04/07/2025,lisa.brown7951@gmail.com,GADGET-47,3,82.73,223.37,credit_card,STORE_113,SAVE10,10.0,100.0
US955192,04/07/2025,jane.williams9831@gmail.com,GADGET-63,3,295.79,754.26,paypal,STORE_120,WELCOME15,15.0,150.0
US961375,04/07/2025,john.williams9733@email.com,GADGET-58,3,288.12,864.36,credit_card,STORE_119,,,
US962348,04/07/2025,alex.miller5736@outlook.com,GADGET-74,3,70.73,212.19,bank_transfer,STORE_110,,,
US963546,04/07/2025,jane.williams9710@email.com,GADGET-39,4,168.38,673.52,apple_pay,STORE_109,,,
US963827,04/07/2025,john.johnson475@outlook.com,GADGET-27,2,237.03,474.06,apple_pay,STORE_113,,,
US958892,04/07/2025,alex.williams7521@email.com,GADGET-36,1,27.16,27.16,paypal,STORE_116,,,
US968488,04/07/2025,david.williams1855@yahoo.com,GADGET-05,4,37.31,149.24,paypal,STORE_106,,,
US966078,04/07/2025,sam.miller7981@email.com,GADGET-04,4,110.61,353.95,apple_pay,STORE_119,SAVE20,20.0,200.0
US961010,04/07/2025,alex.williams8328@email.com,GADGET-75,2,122.04,244.08,credit_card,STORE_117,,,
US956562,04/07/2025,lisa.smith7986@outlook.com,GADGET-28,4,34.33,109.86,bank_transfer,STORE_109,SAVE20,20.0,200.0
US965626,04/07/2025,chris.johnson5635@outlook.com,GADGET-44,1,95.49,95.49,apple_pay,STORE_118,,,
US959864,04/07/2025,chris.johnson4131@yahoo.com,GADGET-52,1,243.22,182.41,apple_pay,STORE_102,VIP25,25.0,250.0
US959225,04/07/2025,alex.smith9897@outlook.com,GADGET-46,4,267.36,1069.44,credit_card,STORE_116,,,
US959239,04/07/2025,lisa.miller6973@email.com,GADGET-28,1,42.18,37.96,paypal,STORE_109,SAVE10,10.0,100.0
US956757,04/07/2025,lisa.smith7303@yahoo.com,GADGET-21,5,242.6,970.4,bank_transfer,STORE_115,SAVE20,20.0,200.0
US961797,04/07/2025,john.johnson406@email.com,GADGET-59,1,236.17,236.17,paypal,STORE_106,,,
US955375,04/07/2025,maria.williams473@email.com,GADGET-19,4,110.96,443.84,paypal,STORE_114,,,
US966877,04/07/2025,maria.miller2447@yahoo.com,GADGET-36,3,93.05,279.15,credit_card,STORE_111,,,
US960805,04/07/2025,lisa.williams933@gmail.com,GADGET-59,1,163.23,163.23,google_pay,STORE_103,,,
US964707,04/07/2025,chris.jones4579@gmail.com,GADGET-63,4,255.12,1020.48,credit_card,STORE_110,,,
US968641,04/07/2025,lisa.brown5549@gmail.com,GADGET-44,2,271.43,542.86,apple_pay,STORE_113,,,
US965515,04/07/2025,chris.johnson5726@gmail.com,GADGET-09,5,42.01,168.04,credit_card,STORE_120,SAVE20,20.0,200.0
US960008,04/07/2025,jane.williams9436@outlook.com,GADGET-78,1,135.27,135.27,bank_transfer,STORE_103,,,
US961905,04/07/2025,jane.smith756@gmail.com,GADGET-28,3,277.42,832.26,google_pay,STORE_109,,,
US964141,04/07/2025,john.brown7923@gmail.com,GADGET-66,5,222.37,833.89,credit_card,STORE_119,VIP25,25.0,250.0
US960216,04/07/2025,david.brown1335@email.com,GADGET-45,1,107.35,96.61,paypal,STORE_111,SAVE10,10.0,100.0
US959850,04/07/2025,maria.jones6702@email.com,GADGET-40,1,38.31,28.73,apple_pay,STORE_113,VIP25,25.0,250.0
US959677,04/07/2025,david.brown3971@yahoo.com,GADGET-62,4,167.06,668.24,paypal,STORE_114,,,
US966981,04/07/2025,chris.brown833@outlook.com,GADGET-01,1,189.47,142.1,bank_transfer,STORE_115,VIP25,25.0,250.0
US955871,04/07/2025,lisa.williams7661@gmail.com,GADGET-51,2,106.96,160.44,apple_pay,STORE_111,VIP25,25.0,250.0
