order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US813958,03/28/2025,alex.brown7607@outlook.com,GADGET-56,4,139.72,558.88,paypal,STORE_101,,,
US819927,03/28/2025,chris.brown9580@outlook.com,GADGET-74,4,185.13,740.52,bank_transfer,STORE_111,,,
US813748,03/28/2025,sam.miller8102@outlook.com,GADGET-08,5,45.9,229.5,bank_transfer,STORE_103,,,
US812508,03/28/2025,chris.miller6821@outlook.com,GADGET-69,1,272.96,245.66,google_pay,STORE_101,SAVE10,10.0,100.0
US815404,03/28/2025,john.williams8113@yahoo.com,GADGET-37,3,48.37,145.11,google_pay,STORE_111,,,
US820931,03/28/2025,sam.williams2707@outlook.com,GADGET-29,1,259.79,259.79,google_pay,STORE_110,,,
US824614,03/28/2025,maria.jones121@email.com,GADGET-75,3,21.43,48.22,paypal,STORE_114,VIP25,25.0,250.0
US819110,03/28/2025,john.johnson3231@outlook.com,GADGET-48,4,187.76,751.04,bank_transfer,STORE_117,,,
US816776,03/28/2025,maria.jones7567@email.com,GADGET-52,2,121.64,243.28,google_pay,STORE_105,,,
US815550,03/28/2025,alex.brown1504@yahoo.com,GADGET-04,1,193.19,193.19,credit_card,STORE_114,,,
US813081,03/28/2025,david.williams9257@yahoo.com,GADGET-58,4,240.96,963.84,google_pay,STORE_118,,,
US815966,03/28/2025,maria.smith1496@email.com,GADGET-63,5,260.53,1042.12,apple_pay,STORE_102,SAVE20,20.0,200.0
US812670,03/28/2025,john.brown787@outlook.com,GADGET-19,1,84.64,76.18,google_pay,STORE_114,SAVE10,10.0,100.0
US821866,03/28/2025,jane.brown1879@outlook.com,GADGET-39,1,114.9,114.9,bank_transfer,STORE_119,,,
US826034,03/28/2025,chris.smith8788@yahoo.com,GADGET-68,2,194.76,350.57,credit_card,STORE_115,SAVE10,10.0,100.0
US815139,03/28/2025,maria.jones8388@outlook.com,GADGET-02,5,263.18,986.93,google_pay,STORE_104,VIP25,25.0,250.0
US822627,03/28/2025,john.williams2571@yahoo.com,GADGET-27,4,95.31,381.24,bank_transfer,STORE_102,,,
US817079,03/28/2025,alex.miller3621@outlook.com,GADGET-17,5,243.09,1215.45,apple_pay,STORE_119,,,
US817032,03/28/2025,jane.jones2243@email.com,GADGET-07,5,90.59,452.95,paypal,STORE_116,,,
US819318,03/28/2025,sam.johnson9844@outlook.com,GADGET-18,2,226.42,452.84,apple_pay,STORE_115,,,
US823833,03/28/2025,david.johnson7903@yahoo.com,GADGET-30,4,84.58,338.32,paypal,STORE_114,,,
US815098,03/28/2025,lisa.williams5080@gmail.com,GADGET-46,2,130.13,260.26,google_pay,STORE_118,,,
US820088,03/28/2025,chris.smith4788@email.com,GADGET-31,2,257.38,514.76,credit_card,STORE_116,,,
US825488,03/28/2025,david.brown3648@yahoo.com,GADGET-17,2,201.14,321.82,credit_card,STORE_112,SAVE20,20.0,200.0
US820416,03/28/2025,sam.johnson6871@email.com,GADGET-77,2,112.07,179.31,paypal,STORE_103,SAVE20,20.0,200.0
US822829,03/28/2025,maria.miller7934@outlook.com,GADGET-29,3,251.1,640.3,paypal,STORE_107,WELCOME15,15.0,150.0
US814007,03/28/2025,maria.jones6419@yahoo.com,GADGET-38,2,233.53,467.06,bank_transfer,STORE_115,,,
US819816,03/28/2025,david.johnson3100@outlook.com,GADGET-60,2,194.96,389.92,bank_transfer,STORE_115,,,
US814908,03/28/2025,jane.brown2079@gmail.com,GADGET-07,2,133.96,214.34,paypal,STORE_119,SAVE20,20.0,200.0
US818118,03/28/2025,sam.miller780@outlook.com,GADGET-22,4,150.29,601.16,apple_pay,STORE_113,,,
US817344,03/28/2025,david.williams5294@gmail.com,GADGET-29,3,220.35,528.84,apple_pay,STORE_102,SAVE20,20.0,200.0
US823286,03/28/2025,john.williams5753@outlook.com,GADGET-73,4,294.42,1177.68,apple_pay,STORE_117,,,
US825883,03/28/2025,maria.miller5413@email.com,GADGET-25,2,217.88,435.76,paypal,STORE_116,,,
US820514,03/28/2025,lisa.jones763@outlook.com,GADGET-68,5,166.34,831.7,bank_transfer,STORE_112,,,
