order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US073489,02/04/2025,jane.smith6069@email.com,GADGET-08,5,83.92,314.7,credit_card,STORE_113
US073173,02/04/2025,chris.smith6295@email.com,GADGET-34,4,208.89,835.56,bank_transfer,STORE_109
US077815,02/04/2025,maria.miller1412@yahoo.com,GADGET-26,1,69.14,69.14,credit_card,STORE_106
US075740,02/04/2025,maria.jones4557@email.com,GADGET-23,1,293.64,293.64,google_pay,STORE_101
US072573,02/04/2025,sam.smith2808@outlook.com,GADGET-13,1,103.97,103.97,paypal,STORE_103
US077579,02/04/2025,maria.smith7942@yahoo.com,GADGET-68,2,80.83,129.33,bank_transfer,STORE_103
US075090,02/04/2025,alex.williams501@email.com,GADGET-48,2,210.47,420.94,google_pay,STORE_120
US082746,02/04/2025,maria.brown4460@yahoo.com,GADGET-02,4,174.1,626.76,google_pay,STORE_106
US084237,02/04/2025,david.jones3752@gmail.com,GADGET-30,4,231.99,927.96,bank_transfer,STORE_108
US082650,02/04/2025,john.jones7305@gmail.com,GADGET-79,5,101.36,506.8,credit_card,STORE_101
US080542,02/04/2025,jane.brown7925@outlook.com,GADGET-79,2,183.91,367.82,paypal,STORE_108
US073209,02/04/2025,john.miller9843@outlook.com,GADGET-49,5,71.55,321.98,bank_transfer,STORE_118
US084514,02/04/2025,chris.jones3899@yahoo.com,GADGET-31,1,189.93,189.93,google_pay,STORE_103
US076116,02/04/2025,jane.williams1104@email.com,GADGET-29,4,44.57,133.71,google_pay,STORE_118
US080293,02/04/2025,david.williams7781@yahoo.com,GADGET-24,3,42.34,114.32,google_pay,STORE_106
US072818,02/04/2025,maria.williams5787@email.com,GADGET-03,5,41.71,208.55,apple_pay,STORE_108
US079626,02/04/2025,chris.smith9126@yahoo.com,GADGET-56,5,75.33,301.32,credit_card,STORE_111
US077443,02/04/2025,john.williams9298@gmail.com,GADGET-21,3,284.09,681.82,apple_pay,STORE_120
US079962,02/04/2025,lisa.miller4947@outlook.com,GADGET-43,5,230.29,863.59,google_pay,STORE_104
US075063,02/04/2025,alex.johnson5098@outlook.com,GADGET-44,3,160.27,480.81,google_pay,STORE_104
