order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US437177,03/01/2025,lisa.johnson9003@outlook.com,GADGET-06,5,160.65,642.6,google_pay,STORE_105,SAVE20,20.0,200.0
US441505,03/01/2025,chris.miller8705@yahoo.com,GADGET-60,1,79.01,79.01,bank_transfer,STORE_103,,,
US428986,03/01/2025,lisa.brown7998@email.com,GADGET-69,2,279.09,446.54,google_pay,STORE_107,SAVE20,20.0,200.0
US435596,03/01/2025,lisa.brown5247@email.com,GADGET-64,1,140.71,140.71,bank_transfer,STORE_116,,,
US429215,03/01/2025,alex.johnson773@yahoo.com,GADGET-21,1,278.4,236.64,apple_pay,STORE_101,WELCOME15,15.0,150.0
US431460,03/01/2025,sam.jones1533@outlook.com,GADGET-35,5,61.91,278.59,bank_transfer,STORE_108,SAVE10,10.0,100.0
US432056,03/01/2025,lisa.williams1858@outlook.com,GADGET-02,1,145.22,116.18,credit_card,STORE_113,SAVE20,20.0,200.0
US437540,03/01/2025,lisa.williams4472@outlook.com,GADGET-60,2,236.44,472.88,apple_pay,STORE_119,,,
US428202,03/01/2025,alex.smith2799@yahoo.com,GADGET-61,5,127.17,572.26,credit_card,STORE_115,SAVE10,10.0,100.0
US431464,03/01/2025,john.johnson8149@yahoo.com,GADGET-23,3,214.76,644.28,bank_transfer,STORE_111,,,
US427945,03/01/2025,alex.williams2690@outlook.com,GADGET-36,1,109.39,109.39,paypal,STORE_110,,,
US432783,03/01/2025,chris.miller4303@outlook.com,GADGET-71,5,267.32,1336.6,paypal,STORE_116,,,
US439533,03/01/2025,lisa.jones5533@yahoo.com,GADGET-36,4,216.45,865.8,google_pay,STORE_113,,,
US438838,03/01/2025,maria.brown89@gmail.com,GADGET-01,3,51.81,155.43,google_pay,STORE_111,,,
US432950,03/01/2025,sam.jones1818@gmail.com,GADGET-65,4,92.38,369.52,paypal,STORE_111,,,
US428863,03/01/2025,john.brown1602@email.com,GADGET-64,3,298.47,895.41,paypal,STORE_104,,,
US438811,03/01/2025,chris.brown6649@gmail.com,GADGET-75,1,85.73,85.73,apple_pay,STORE_119,,,
US438403,03/01/2025,alex.smith1724@outlook.com,GADGET-65,4,221.76,887.04,bank_transfer,STORE_107,,,
US432228,03/01/2025,jane.jones6510@gmail.com,GADGET-63,3,266.5,719.55,apple_pay,STORE_109,SAVE10,10.0,100.0
US435527,03/01/2025,sam.jones5339@outlook.com,GADGET-29,2,84.73,144.04,bank_transfer,STORE_114,WELCOME15,15.0,150.0
US439221,03/01/2025,david.brown1264@outlook.com,GADGET-07,4,105.5,422.0,credit_card,STORE_117,,,
US440618,03/01/2025,john.miller2122@yahoo.com,GADGET-14,2,48.72,97.44,paypal,STORE_117,,,
US437666,03/01/2025,david.miller646@email.com,GADGET-54,2,252.52,505.04,bank_transfer,STORE_108,,,
US432562,03/01/2025,jane.brown2130@email.com,GADGET-22,4,245.05,735.15,paypal,STORE_104,VIP25,25.0,250.0
US437645,03/01/2025,chris.williams8759@email.com,GADGET-55,4,197.16,591.48,paypal,STORE_114,VIP25,25.0,250.0
US433215,03/01/2025,chris.smith3352@yahoo.com,GADGET-43,4,150.42,601.68,bank_transfer,STORE_114,,,
US434874,03/01/2025,jane.johnson1193@email.com,GADGET-35,5,48.91,244.55,paypal,STORE_116,,,
US435375,03/01/2025,sam.miller8522@outlook.com,GADGET-32,5,23.21,116.05,bank_transfer,STORE_103,,,
US429143,03/01/2025,david.brown9748@yahoo.com,GADGET-37,5,250.13,1250.65,paypal,STORE_119,,,
US427786,03/01/2025,lisa.brown4029@email.com,GADGET-63,1,201.34,151.0,bank_transfer,STORE_119,VIP25,25.0,250.0
US431681,03/01/2025,sam.smith9634@yahoo.com,GADGET-32,2,268.18,536.36,bank_transfer,STORE_115,,,
US440636,03/01/2025,chris.miller6266@outlook.com,GADGET-23,5,95.89,383.56,bank_transfer,STORE_112,SAVE20,20.0,200.0
US441008,03/01/2025,alex.smith5348@email.com,GADGET-10,2,295.97,591.94,apple_pay,STORE_120,,,
US434886,03/01/2025,jane.williams4352@gmail.com,GADGET-16,5,156.33,781.65,bank_transfer,STORE_116,,,
US428878,03/01/2025,chris.jones7544@gmail.com,GADGET-60,4,165.23,594.83,bank_transfer,STORE_118,SAVE10,10.0,100.0
US430205,03/01/2025,john.smith69@yahoo.com,GADGET-70,4,241.03,964.12,bank_transfer,STORE_120,,,
US435616,03/01/2025,lisa.brown3031@gmail.com,GADGET-54,2,134.75,269.5,credit_card,STORE_110,,,
US439565,03/01/2025,sam.brown2423@gmail.com,GADGET-24,2,71.8,122.06,bank_transfer,STORE_105,WELCOME15,15.0,150.0
US439741,03/01/2025,chris.williams7560@email.com,GADGET-74,5,84.86,424.3,bank_transfer,STORE_108,,,
US438176,03/01/2025,maria.johnson8553@email.com,GADGET-02,3,90.66,271.98,paypal,STORE_107,,,
US427997,03/01/2025,alex.miller1315@gmail.com,GADGET-61,5,208.15,936.68,google_pay,STORE_101,SAVE10,10.0,100.0
US437664,03/01/2025,john.smith248@outlook.com,GADGET-19,5,27.07,115.05,bank_transfer,STORE_109,WELCOME15,15.0,150.0
US434141,03/01/2025,maria.johnson5478@gmail.com,GADGET-46,1,176.61,176.61,credit_card,STORE_120,,,
US432290,03/01/2025,chris.williams6555@email.com,GADGET-54,4,70.3,281.2,bank_transfer,STORE_119,,,
