order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US982854,04/08/2025,jane.williams3475@yahoo.com,GADGET-68,4,230.28,921.12,paypal,STORE_115,,,
US972250,04/08/2025,maria.williams2750@gmail.com,GADGET-16,1,158.75,158.75,google_pay,STORE_101,,,
US978097,04/08/2025,maria.johnson2384@yahoo.com,GADGET-66,2,205.57,411.14,credit_card,STORE_106,,,
US972432,04/08/2025,lisa.williams6456@email.com,GADGET-59,5,298.71,1493.55,bank_transfer,STORE_119,,,
US977202,04/08/2025,chris.williams2596@gmail.com,GADGET-62,5,222.61,1113.05,paypal,STORE_108,,,
US974117,04/08/2025,john.smith4760@gmail.com,GADGET-12,2,83.77,167.54,apple_pay,STORE_101,,,
US980390,04/08/2025,alex.miller1243@outlook.com,GADGET-14,1,125.55,125.55,paypal,STORE_108,,,
US969386,04/08/2025,jane.jones1004@gmail.com,GADGET-45,3,184.75,554.25,paypal,STORE_106,,,
US977973,04/08/2025,david.smith924@yahoo.com,GADGET-19,2,298.13,506.82,paypal,STORE_104,WELCOME15,15.0,150.0
US970890,04/08/2025,alex.jones829@outlook.com,GADGET-16,5,26.3,131.5,credit_card,STORE_117,,,
US976105,04/08/2025,chris.williams8153@outlook.com,GADGET-02,3,136.43,409.29,bank_transfer,STORE_106,,,
US976156,04/08/2025,jane.smith9852@yahoo.com,GADGET-13,4,169.38,677.52,paypal,STORE_118,,,
US972197,04/08/2025,maria.brown4199@outlook.com,GADGET-54,2,245.21,416.86,credit_card,STORE_105,WELCOME15,15.0,150.0
US981761,04/08/2025,alex.johnson9601@outlook.com,GADGET-73,3,50.35,120.84,paypal,STORE_113,SAVE20,20.0,200.0
US982447,04/08/2025,maria.johnson5228@outlook.com,GADGET-59,5,117.88,589.4,paypal,STORE_116,,,
US974403,04/08/2025,alex.jones6426@email.com,GADGET-72,4,235.13,846.47,bank_transfer,STORE_118,SAVE10,10.0,100.0
US973743,04/08/2025,david.smith1046@email.com,GADGET-38,3,47.93,143.79,google_pay,STORE_113,,,
US972044,04/08/2025,alex.smith2755@outlook.com,GADGET-60,5,97.65,390.6,bank_transfer,STORE_115,SAVE20,20.0,200.0
US973699,04/08/2025,lisa.jones7386@yahoo.com,GADGET-05,4,55.11,176.35,credit_card,STORE_109,SAVE20,20.0,200.0
US983067,04/08/2025,lisa.smith9118@outlook.com,GADGET-09,3,200.63,541.7,credit_card,STORE_120,SAVE10,10.0,100.0
US982246,04/08/2025,jane.smith2138@outlook.com,GADGET-21,2,239.37,382.99,bank_transfer,STORE_118,SAVE20,20.0,200.0
US981387,04/08/2025,john.miller2503@yahoo.com,GADGET-65,1,223.13,223.13,credit_card,STORE_104,,,
US976128,04/08/2025,jane.johnson2783@gmail.com,GADGET-08,4,244.92,979.68,credit_card,STORE_105,,,
US979347,04/08/2025,jane.smith9001@email.com,GADGET-74,3,173.86,521.58,paypal,STORE_112,,,
US969392,04/08/2025,lisa.miller9091@email.com,GADGET-77,2,20.89,41.78,bank_transfer,STORE_119,,,
US980438,04/08/2025,jane.jones7573@yahoo.com,GADGET-55,4,196.99,787.96,apple_pay,STORE_119,,,
US982096,04/08/2025,lisa.johnson2087@outlook.com,GADGET-57,5,240.4,1202.0,apple_pay,STORE_106,,,
US975256,04/08/2025,john.smith9667@outlook.com,GADGET-16,1,118.15,118.15,apple_pay,STORE_117,,,
US976554,04/08/2025,lisa.brown7208@gmail.com,GADGET-53,5,110.36,551.8,credit_card,STORE_110,,,
US981242,04/08/2025,lisa.brown7723@email.com,GADGET-72,4,165.24,528.77,apple_pay,STORE_107,SAVE20,20.0,200.0
US980508,04/08/2025,sam.johnson5979@yahoo.com,GADGET-65,1,198.34,198.34,apple_pay,STORE_106,,,
US970071,04/08/2025,jane.brown7575@outlook.com,GADGET-74,4,28.86,115.44,google_pay,STORE_107,,,
US981484,04/08/2025,maria.smith2582@email.com,GADGET-32,2,57.71,115.42,bank_transfer,STORE_113,,,
US970822,04/08/2025,lisa.williams8093@outlook.com,GADGET-36,2,51.23,81.97,apple_pay,STORE_105,SAVE20,20.0,200.0
US981502,04/08/2025,alex.smith1866@yahoo.com,GADGET-54,2,240.62,481.24,bank_transfer,STORE_101,,,
US970765,04/08/2025,lisa.williams8164@outlook.com,GADGET-57,5,180.98,904.9,apple_pay,STORE_110,,,
US974309,04/08/2025,jane.miller6714@outlook.com,GADGET-19,2,187.06,374.12,paypal,STORE_113,,,
US973366,04/08/2025,maria.williams8096@outlook.com,GADGET-23,2,119.03,178.55,bank_transfer,STORE_107,VIP25,25.0,250.0
US978412,04/08/2025,sam.smith1797@email.com,GADGET-03,5,63.84,319.2,bank_transfer,STORE_117,,,
US970479,04/08/2025,lisa.johnson5631@email.com,GADGET-24,2,261.72,523.44,credit_card,STORE_105,,,
US971803,04/08/2025,lisa.smith9712@outlook.com,GADGET-35,3,173.07,519.21,google_pay,STORE_119,,,
US970250,04/08/2025,maria.johnson8668@yahoo.com,GADGET-01,2,220.87,331.31,apple_pay,STORE_120,VIP25,25.0,250.0
US978923,04/08/2025,sam.miller8939@yahoo.com,GADGET-04,1,54.66,54.66,apple_pay,STORE_115,,,
