order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US1135494,04/19/2025,jane.williams7965@outlook.com,GADGET-45,5,240.17,1200.85,google_pay,STORE_101,,,
US1128253,04/19/2025,chris.jones8642@gmail.com,GADGET-22,5,205.06,1025.3,credit_card,STORE_115,,,
US1137451,04/19/2025,chris.miller7107@email.com,GADGET-45,3,31.59,94.77,paypal,STORE_115,,,
US1133249,04/19/2025,john.johnson2226@yahoo.com,GADGET-16,4,194.92,779.68,paypal,STORE_118,,,
US1127795,04/19/2025,maria.brown6170@yahoo.com,GADGET-32,4,262.57,892.74,bank_transfer,STORE_108,WELCOME15,15.0,150.0
US1136190,04/19/2025,john.jones7272@yahoo.com,GADGET-59,5,265.05,1192.73,google_pay,STORE_108,SAVE10,10.0,100.0
US1138499,04/19/2025,jane.williams1598@email.com,GADGET-38,3,69.92,167.81,paypal,STORE_120,SAVE20,20.0,200.0
US1138040,04/19/2025,chris.johnson2278@gmail.com,GADGET-58,3,122.4,275.4,paypal,STORE_109,VIP25,25.0,250.0
US1133053,04/19/2025,david.johnson3180@yahoo.com,GADGET-63,1,88.75,75.44,google_pay,STORE_117,WELCOME15,15.0,150.0
US1133126,04/19/2025,chris.williams4258@outlook.com,GADGET-69,1,54.48,54.48,apple_pay,STORE_109,,,
US1130796,04/19/2025,lisa.smith533@yahoo.com,GADGET-65,4,263.08,1052.32,google_pay,STORE_119,,,
US1132062,04/19/2025,sam.johnson4084@yahoo.com,GADGET-05,1,42.21,42.21,apple_pay,STORE_105,,,
US1130224,04/19/2025,sam.jones3907@outlook.com,GADGET-65,5,224.54,1122.7,bank_transfer,STORE_105,,,
US1126331,04/19/2025,alex.brown7022@yahoo.com,GADGET-47,5,274.69,1373.45,google_pay,STORE_111,,,
US1135007,04/19/2025,chris.brown5575@gmail.com,GADGET-64,1,38.87,38.87,credit_card,STORE_104,,,
US1129799,04/19/2025,david.miller245@outlook.com,GADGET-37,1,237.72,237.72,paypal,STORE_102,,,
US1136337,04/19/2025,chris.jones352@email.com,GADGET-50,5,26.94,134.7,credit_card,STORE_101,,,
US1131400,04/19/2025,maria.brown9199@gmail.com,GADGET-79,1,62.67,62.67,paypal,STORE_111,,,
US1138008,04/19/2025,chris.williams5228@email.com,GADGET-03,1,219.13,219.13,paypal,STORE_101,,,
US1137278,04/19/2025,lisa.miller4775@gmail.com,GADGET-76,2,192.37,288.56,credit_card,STORE_102,VIP25,25.0,250.0
US1133811,04/19/2025,alex.brown1658@yahoo.com,GADGET-05,3,116.34,279.22,google_pay,STORE_101,SAVE20,20.0,200.0
US1137084,04/19/2025,john.williams816@gmail.com,GADGET-54,5,212.84,1064.2,credit_card,STORE_107,,,
US1135484,04/19/2025,maria.williams4286@outlook.com,GADGET-23,4,276.83,996.59,apple_pay,STORE_105,SAVE10,10.0,100.0
US1134304,04/19/2025,alex.smith301@outlook.com,GADGET-38,5,222.36,1111.8,paypal,STORE_110,,,
US1134822,04/19/2025,sam.williams1892@outlook.com,GADGET-37,4,132.43,529.72,credit_card,STORE_119,,,
US1132714,04/19/2025,sam.williams1455@gmail.com,GADGET-78,2,49.43,98.86,google_pay,STORE_118,,,
US1132786,04/19/2025,chris.smith8671@outlook.com,GADGET-08,2,119.33,190.93,google_pay,STORE_102,SAVE20,20.0,200.0
US1127078,04/19/2025,david.smith1039@outlook.com,GADGET-04,3,97.09,291.27,bank_transfer,STORE_113,,,
US1131187,04/19/2025,alex.jones4394@outlook.com,GADGET-56,3,109.55,328.65,bank_transfer,STORE_115,,,
US1134154,04/19/2025,sam.williams7273@outlook.com,GADGET-75,5,230.28,1151.4,paypal,STORE_106,,,
US1127862,04/19/2025,lisa.miller9168@yahoo.com,GADGET-14,5,57.94,289.7,apple_pay,STORE_106,,,
US1130807,04/19/2025,david.brown8140@email.com,GADGET-04,2,147.0,294.0,paypal,STORE_115,,,
US1127588,04/19/2025,alex.miller9567@outlook.com,GADGET-24,2,197.37,394.74,google_pay,STORE_111,,,
US1134094,04/19/2025,sam.jones6668@outlook.com,GADGET-01,3,297.02,712.85,apple_pay,STORE_101,SAVE20,20.0,200.0
US1129039,04/19/2025,lisa.miller4960@outlook.com,GADGET-62,5,102.46,512.3,google_pay,STORE_111,,,
US1132573,04/19/2025,chris.williams2472@email.com,GADGET-17,5,100.02,500.1,bank_transfer,STORE_120,,,
US1125765,04/19/2025,maria.miller6511@gmail.com,GADGET-50,3,202.61,516.66,paypal,STORE_101,WELCOME15,15.0,150.0
