order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US448444,03/02/2025,chris.brown1658@outlook.com,GADGET-38,3,131.44,394.32,apple_pay,STORE_102,,,
US443125,03/02/2025,maria.miller5427@gmail.com,GADGET-30,3,205.06,615.18,paypal,STORE_103,,,
US446338,03/02/2025,chris.smith8464@email.com,GADGET-79,3,211.59,634.77,credit_card,STORE_109,,,
US446749,03/02/2025,david.johnson5505@yahoo.com,GADGET-53,3,168.06,504.18,credit_card,STORE_113,,,
US448336,03/02/2025,chris.williams2832@email.com,GADGET-36,4,175.2,525.6,apple_pay,STORE_110,VIP25,25.0,250.0
US445112,03/02/2025,maria.smith689@email.com,GADGET-29,5,269.16,1345.8,paypal,STORE_107,,,
US448438,03/02/2025,jane.brown8113@email.com,GADGET-59,1,24.12,24.12,credit_card,STORE_103,,,
US451857,03/02/2025,sam.jones9036@outlook.com,GADGET-42,2,299.92,599.84,bank_transfer,STORE_114,,,
US450875,03/02/2025,chris.jones5723@gmail.com,GADGET-66,5,270.5,1352.5,bank_transfer,STORE_103,,,
US447942,03/02/2025,jane.smith9162@email.com,GADGET-13,5,31.04,155.2,apple_pay,STORE_107,,,
US445252,03/02/2025,alex.brown473@yahoo.com,GADGET-18,5,290.42,1452.1,paypal,STORE_112,,,
US450117,03/02/2025,sam.jones9044@yahoo.com,GADGET-25,1,20.68,18.61,paypal,STORE_110,SAVE10,10.0,100.0
US448750,03/02/2025,jane.smith6696@gmail.com,GADGET-42,3,45.61,136.83,bank_transfer,STORE_106,,,
US444778,03/02/2025,john.miller2120@gmail.com,GADGET-35,4,251.77,1007.08,apple_pay,STORE_115,,,
US455611,03/02/2025,lisa.johnson3115@email.com,GADGET-41,3,291.24,873.72,bank_transfer,STORE_112,,,
US446263,03/02/2025,david.williams5450@outlook.com,GADGET-47,1,212.45,159.34,apple_pay,STORE_112,VIP25,25.0,250.0
US452299,03/02/2025,maria.brown6602@email.com,GADGET-79,5,95.18,356.93,apple_pay,STORE_114,VIP25,25.0,250.0
US450165,03/02/2025,jane.smith6640@gmail.com,GADGET-42,3,240.58,721.74,credit_card,STORE_103,,,
US442924,03/02/2025,jane.miller6701@email.com,GADGET-44,2,27.34,54.68,paypal,STORE_102,,,
