order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US310482,02/20/2025,chris.smith8129@email.com,GADGET-45,1,185.84,185.84,google_pay,STORE_111
US312136,02/20/2025,alex.williams5484@yahoo.com,GADGET-09,1,237.28,177.96,paypal,STORE_116
US309704,02/20/2025,maria.johnson8526@yahoo.com,GADGET-57,2,290.28,522.5,bank_transfer,STORE_113
US311250,02/20/2025,alex.jones8323@gmail.com,GADGET-65,3,158.64,356.94,paypal,STORE_117
US304109,02/20/2025,jane.johnson5523@outlook.com,GADGET-60,5,182.37,911.85,google_pay,STORE_110
US311574,02/20/2025,david.smith2632@outlook.com,GADGET-73,5,208.03,1040.15,bank_transfer,STORE_109
US307705,02/20/2025,david.smith8746@email.com,GADGET-73,2,53.02,106.04,paypal,STORE_115
US307970,02/20/2025,john.smith1420@email.com,GADGET-61,1,127.48,127.48,paypal,STORE_101
US300097,02/20/2025,john.miller774@yahoo.com,GADGET-34,3,225.88,677.64,apple_pay,STORE_104
US312065,02/20/2025,maria.jones4875@yahoo.com,GADGET-32,4,274.11,1096.44,apple_pay,STORE_109
US299416,02/20/2025,david.johnson4952@email.com,GADGET-23,1,297.24,267.52,paypal,STORE_108
US303117,02/20/2025,lisa.johnson1857@gmail.com,GADGET-33,1,276.29,207.22,apple_pay,STORE_119
US306044,02/20/2025,chris.jones3549@yahoo.com,GADGET-41,2,298.39,596.78,apple_pay,STORE_117
US310464,02/20/2025,john.johnson219@outlook.com,GADGET-50,3,118.44,355.32,paypal,STORE_108
US306559,02/20/2025,lisa.johnson7681@email.com,GADGET-17,2,97.07,194.14,google_pay,STORE_116
US313371,02/20/2025,john.johnson5939@yahoo.com,GADGET-36,3,270.28,608.13,google_pay,STORE_109
US305518,02/20/2025,lisa.johnson4550@email.com,GADGET-14,5,45.72,228.6,credit_card,STORE_110
US309040,02/20/2025,john.jones4445@yahoo.com,GADGET-26,4,170.08,680.32,bank_transfer,STORE_111
US307675,02/20/2025,jane.jones7141@email.com,GADGET-14,2,67.67,135.34,paypal,STORE_102
US309864,02/20/2025,chris.miller6621@email.com,GADGET-74,2,291.7,583.4,google_pay,STORE_103
US307052,02/20/2025,lisa.brown5803@yahoo.com,GADGET-28,1,174.83,157.35,paypal,STORE_116
US309626,02/20/2025,sam.miller6681@yahoo.com,GADGET-17,5,174.45,872.25,apple_pay,STORE_117
US306754,02/20/2025,jane.williams7183@gmail.com,GADGET-28,2,293.26,527.87,apple_pay,STORE_119
