order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US415829,02/28/2025,john.miller4679@gmail.com,GADGET-73,2,188.04,376.08,bank_transfer,STORE_107
US413808,02/28/2025,chris.jones996@outlook.com,GADGET-16,1,284.05,284.05,credit_card,STORE_115
US422571,02/28/2025,lisa.brown2667@outlook.com,GADGET-66,4,201.52,806.08,credit_card,STORE_102
US416494,02/28/2025,maria.johnson3447@outlook.com,GADGET-55,3,89.69,269.07,bank_transfer,STORE_116
US416503,02/28/2025,alex.johnson4703@yahoo.com,GADGET-24,3,264.74,794.22,paypal,STORE_103
US419800,02/28/2025,jane.miller1438@yahoo.com,GADGET-49,1,119.67,119.67,paypal,STORE_105
US423188,02/28/2025,jane.brown3809@outlook.com,GADGET-24,5,30.71,153.55,apple_pay,STORE_111
US416685,02/28/2025,david.williams4366@email.com,GADGET-38,5,32.24,161.2,credit_card,STORE_111
US424379,02/28/2025,sam.smith9787@email.com,GADGET-19,2,55.33,110.66,apple_pay,STORE_105
US425447,02/28/2025,chris.brown2964@yahoo.com,GADGET-40,1,191.74,191.74,bank_transfer,STORE_111
US424392,02/28/2025,john.smith6179@gmail.com,GADGET-16,1,271.91,271.91,bank_transfer,STORE_115
US415056,02/28/2025,sam.williams8617@email.com,GADGET-30,5,134.23,671.15,apple_pay,STORE_116
US422674,02/28/2025,jane.williams3303@email.com,GADGET-65,4,82.08,295.49,apple_pay,STORE_109
US419523,02/28/2025,chris.miller9505@yahoo.com,GADGET-30,1,241.44,205.22,apple_pay,STORE_107
US421810,02/28/2025,john.smith2658@email.com,GADGET-68,2,205.89,411.78,apple_pay,STORE_104
US420001,02/28/2025,alex.miller6368@yahoo.com,GADGET-15,2,31.44,62.88,paypal,STORE_101
US424556,02/28/2025,chris.miller5681@gmail.com,GADGET-71,1,164.22,164.22,apple_pay,STORE_115
US414447,02/28/2025,sam.smith411@email.com,GADGET-71,3,258.62,775.86,credit_card,STORE_103
US414494,02/28/2025,alex.jones1755@email.com,GADGET-62,3,149.56,403.81,apple_pay,STORE_105
US422612,02/28/2025,sam.brown609@gmail.com,GADGET-03,4,49.46,168.16,google_pay,STORE_103
