order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US741127,03/23/2025,maria.williams6020@yahoo.com,GADGET-51,1,209.6,167.68,google_pay,STORE_114,SAVE20,20.0,200.0
US751741,03/23/2025,chris.jones1076@outlook.com,GADGET-60,2,27.65,55.3,google_pay,STORE_111,,,
US741578,03/23/2025,maria.williams7985@outlook.com,GADGET-72,2,144.0,259.2,apple_pay,STORE_107,SAVE10,10.0,100.0
US742373,03/23/2025,chris.smith8843@gmail.com,GADGET-26,5,25.44,127.2,google_pay,STORE_117,,,
US741374,03/23/2025,alex.williams9858@outlook.com,GADGET-52,3,99.12,237.89,credit_card,STORE_114,SAVE20,20.0,200.0
US742527,03/23/2025,lisa.miller3307@outlook.com,GADGET-12,2,247.74,495.48,google_pay,STORE_103,,,
US749513,03/23/2025,sam.smith5041@email.com,GADGET-40,4,38.74,154.96,credit_card,STORE_111,,,
US746592,03/23/2025,jane.williams5931@yahoo.com,GADGET-75,3,67.89,162.94,credit_card,STORE_103,SAVE20,20.0,200.0
US754374,03/23/2025,john.brown6624@gmail.com,GADGET-59,1,84.48,84.48,bank_transfer,STORE_106,,,
US755169,03/23/2025,david.williams4155@gmail.com,GADGET-51,1,33.56,28.53,apple_pay,STORE_117,WELCOME15,15.0,150.0
US750896,03/23/2025,sam.johnson916@outlook.com,GADGET-69,5,148.9,558.38,apple_pay,STORE_108,VIP25,25.0,250.0
US752346,03/23/2025,maria.brown1276@gmail.com,GADGET-06,2,43.96,87.92,bank_transfer,STORE_115,,,
US742406,03/23/2025,chris.miller3835@email.com,GADGET-30,4,272.55,981.18,apple_pay,STORE_105,SAVE10,10.0,100.0
US742119,03/23/2025,david.jones6958@email.com,GADGET-29,4,72.51,290.04,bank_transfer,STORE_111,,,
US751927,03/23/2025,john.williams2510@outlook.com,GADGET-51,5,25.65,128.25,apple_pay,STORE_109,,,
US748841,03/23/2025,maria.williams1197@yahoo.com,GADGET-72,1,171.85,171.85,apple_pay,STORE_104,,,
US742898,03/23/2025,chris.smith5660@gmail.com,GADGET-78,3,174.83,524.49,google_pay,STORE_119,,,
US744206,03/23/2025,lisa.jones1837@outlook.com,GADGET-01,3,80.62,241.86,apple_pay,STORE_114,,,
US746002,03/23/2025,alex.brown1831@outlook.com,GADGET-14,1,237.28,237.28,bank_transfer,STORE_104,,,
US741399,03/23/2025,maria.brown1269@outlook.com,GADGET-47,4,98.11,294.33,apple_pay,STORE_110,VIP25,25.0,250.0
US749874,03/23/2025,lisa.jones7316@gmail.com,GADGET-12,1,204.41,163.53,paypal,STORE_108,SAVE20,20.0,200.0
US741402,03/23/2025,lisa.brown8080@yahoo.com,GADGET-37,1,229.6,229.6,paypal,STORE_112,,,
US744338,03/23/2025,david.brown8821@yahoo.com,GADGET-25,3,194.7,584.1,paypal,STORE_115,,,
US751805,03/23/2025,lisa.jones6934@outlook.com,GADGET-36,4,292.16,1168.64,paypal,STORE_110,,,
US744121,03/23/2025,chris.miller2706@email.com,GADGET-07,5,238.39,1191.95,google_pay,STORE_114,,,
US751590,03/23/2025,john.jones8971@yahoo.com,GADGET-65,2,70.2,140.4,credit_card,STORE_104,,,
US743237,03/23/2025,john.brown5596@yahoo.com,GADGET-61,1,105.72,105.72,google_pay,STORE_109,,,
US751724,03/23/2025,sam.williams1369@yahoo.com,GADGET-41,1,145.77,145.77,bank_transfer,STORE_103,,,
US749334,03/23/2025,sam.miller2756@yahoo.com,GADGET-15,4,266.08,1064.32,paypal,STORE_103,,,
US749108,03/23/2025,sam.brown6234@email.com,GADGET-35,5,249.96,1249.8,credit_card,STORE_119,,,
US741436,03/23/2025,sam.brown439@gmail.com,GADGET-76,4,167.88,671.52,apple_pay,STORE_105,,,
US745000,03/23/2025,john.miller2845@outlook.com,GADGET-17,2,84.53,169.06,google_pay,STORE_108,,,
US744906,03/23/2025,david.brown2282@outlook.com,GADGET-70,4,86.62,346.48,credit_card,STORE_117,,,
US750838,03/23/2025,maria.smith382@email.com,GADGET-09,2,216.96,433.92,google_pay,STORE_118,,,
US753440,03/23/2025,lisa.smith865@email.com,GADGET-15,4,54.83,186.42,bank_transfer,STORE_111,WELCOME15,15.0,150.0
US753870,03/23/2025,chris.williams2016@yahoo.com,GADGET-16,4,299.7,1198.8,apple_pay,STORE_107,,,
US749853,03/23/2025,chris.johnson6189@outlook.com,GADGET-30,1,229.97,229.97,credit_card,STORE_118,,,
US744600,03/23/2025,alex.williams6519@gmail.com,GADGET-04,2,134.14,214.62,paypal,STORE_106,SAVE20,20.0,200.0
US750299,03/23/2025,john.williams4297@gmail.com,GADGET-50,3,119.09,357.27,credit_card,STORE_108,,,
US745774,03/23/2025,jane.smith4563@yahoo.com,GADGET-62,3,66.61,159.86,apple_pay,STORE_112,SAVE20,20.0,200.0
US746289,03/23/2025,jane.jones5032@email.com,GADGET-49,4,241.18,723.54,paypal,STORE_109,VIP25,25.0,250.0
US749051,03/23/2025,john.jones9587@yahoo.com,GADGET-39,3,129.49,388.47,credit_card,STORE_112,,,
US741672,03/23/2025,alex.williams3818@outlook.com,GADGET-23,1,112.28,84.21,apple_pay,STORE_106,VIP25,25.0,250.0
US755244,03/23/2025,lisa.jones9010@email.com,GADGET-35,5,87.76,438.8,paypal,STORE_112,,,
US751752,03/23/2025,lisa.smith4300@yahoo.com,GADGET-03,4,195.23,624.74,credit_card,STORE_112,SAVE20,20.0,200.0
US742762,03/23/2025,alex.williams4184@email.com,GADGET-33,2,38.09,76.18,credit_card,STORE_103,,,
US742800,03/23/2025,sam.jones9710@email.com,GADGET-34,2,108.0,216.0,apple_pay,STORE_103,,,
US749080,03/23/2025,chris.miller5962@gmail.com,GADGET-54,5,241.99,1209.95,apple_pay,STORE_108,,,
US750946,03/23/2025,lisa.miller4001@outlook.com,GADGET-49,4,222.59,890.36,bank_transfer,STORE_106,,,
US752296,03/23/2025,chris.brown7917@gmail.com,GADGET-12,2,231.78,463.56,credit_card,STORE_103,,,
US753915,03/23/2025,john.johnson9002@outlook.com,GADGET-11,2,140.24,280.48,apple_pay,STORE_114,,,
US750181,03/23/2025,sam.jones2526@outlook.com,GADGET-44,4,163.01,652.04,google_pay,STORE_108,,,
US752735,03/23/2025,sam.jones1243@outlook.com,GADGET-52,5,282.28,1411.4,google_pay,STORE_111,,,
US743756,03/23/2025,john.smith9451@email.com,GADGET-54,3,189.91,569.73,bank_transfer,STORE_101,,,
US742946,03/23/2025,chris.johnson2495@yahoo.com,GADGET-58,2,261.19,522.38,google_pay,STORE_109,,,
US747809,03/23/2025,john.johnson5248@yahoo.com,GADGET-41,5,167.57,837.85,bank_transfer,STORE_119,,,
US754127,03/23/2025,maria.johnson1424@email.com,GADGET-57,5,259.99,1299.95,paypal,STORE_103,,,
US748289,03/23/2025,sam.johnson1548@outlook.com,GADGET-70,2,64.01,102.42,paypal,STORE_105,SAVE20,20.0,200.0
US747754,03/23/2025,john.miller8756@yahoo.com,GADGET-37,2,59.63,119.26,apple_pay,STORE_116,,,
US742482,03/23/2025,sam.miller5231@gmail.com,GADGET-79,1,60.91,60.91,google_pay,STORE_114,,,
US745133,03/23/2025,lisa.brown5930@email.com,GADGET-75,2,226.03,452.06,bank_transfer,STORE_110,,,
US753269,03/23/2025,chris.johnson4608@email.com,GADGET-39,2,66.21,99.31,credit_card,STORE_109,VIP25,25.0,250.0
US752592,03/23/2025,lisa.miller3658@email.com,GADGET-74,1,35.56,35.56,google_pay,STORE_109,,,
US743232,03/23/2025,chris.miller5551@outlook.com,GADGET-25,4,271.17,1084.68,credit_card,STORE_109,,,
US753719,03/23/2025,chris.jones3221@email.com,GADGET-32,4,93.38,373.52,credit_card,STORE_115,,,
US746903,03/23/2025,alex.miller2932@gmail.com,GADGET-61,3,202.11,515.38,apple_pay,STORE_104,WELCOME15,15.0,150.0
US745109,03/23/2025,sam.smith172@gmail.com,GADGET-44,2,143.05,286.1,bank_transfer,STORE_118,,,
US748695,03/23/2025,lisa.brown525@yahoo.com,GADGET-32,5,206.83,1034.15,apple_pay,STORE_120,,,
US753008,03/23/2025,david.brown8010@gmail.com,GADGET-56,4,138.64,554.56,bank_transfer,STORE_109,,,
US748021,03/23/2025,lisa.smith6024@yahoo.com,GADGET-19,1,231.22,184.98,paypal,STORE_105,SAVE20,20.0,200.0
US742048,03/23/2025,david.jones3262@gmail.com,GADGET-40,1,78.76,78.76,paypal,STORE_101,,,
US751280,03/23/2025,chris.miller7893@email.com,GADGET-72,3,118.76,356.28,credit_card,STORE_117,,,
US742351,03/23/2025,david.smith8287@email.com,GADGET-60,3,104.25,312.75,google_pay,STORE_108,,,
US742583,03/23/2025,lisa.jones7675@email.com,GADGET-26,1,237.52,178.14,google_pay,STORE_113,VIP25,25.0,250.0
US747481,03/23/2025,lisa.smith7742@yahoo.com,GADGET-19,3,142.94,428.82,bank_transfer,STORE_108,,,
US742479,03/23/2025,lisa.smith6025@email.com,GADGET-67,2,253.15,506.3,google_pay,STORE_104,,,
US746074,03/23/2025,david.smith5400@outlook.com,GADGET-21,4,201.73,806.92,google_pay,STORE_111,,,
US744046,03/23/2025,david.miller7358@gmail.com,GADGET-54,3,295.2,885.6,apple_pay,STORE_109,,,
US743718,03/23/2025,sam.johnson6072@outlook.com,GADGET-62,5,187.08,935.4,apple_pay,STORE_113,,,
US752037,03/23/2025,david.williams3624@outlook.com,GADGET-26,1,213.08,191.77,credit_card,STORE_118,SAVE10,10.0,100.0
US754189,03/23/2025,lisa.johnson8890@yahoo.com,GADGET-07,5,162.57,650.28,credit_card,STORE_101,SAVE20,20.0,200.0
US751256,03/23/2025,david.jones8022@gmail.com,GADGET-76,2,201.14,402.28,bank_transfer,STORE_118,,,
US748535,03/23/2025,maria.brown9085@outlook.com,GADGET-60,5,164.88,824.4,paypal,STORE_114,,,
US754150,03/23/2025,david.johnson5906@email.com,GADGET-15,2,56.54,113.08,google_pay,STORE_116,,,
US754187,03/23/2025,alex.miller4027@outlook.com,GADGET-47,2,213.47,426.94,paypal,STORE_106,,,
US749347,03/23/2025,jane.smith9052@gmail.com,GADGET-70,2,262.45,524.9,paypal,STORE_103,,,
US742888,03/23/2025,david.miller3430@gmail.com,GADGET-22,4,62.85,226.26,apple_pay,STORE_113,SAVE10,10.0,100.0
US741546,03/23/2025,jane.miller4709@email.com,GADGET-74,1,202.46,161.97,bank_transfer,STORE_110,SAVE20,20.0,200.0
US754121,03/23/2025,sam.smith9987@yahoo.com,GADGET-75,1,91.87,91.87,apple_pay,STORE_107,,,
US745219,03/23/2025,sam.jones1327@gmail.com,GADGET-16,2,26.41,47.54,paypal,STORE_120,SAVE10,10.0,100.0
US753443,03/23/2025,lisa.brown4461@yahoo.com,GADGET-25,1,80.55,80.55,credit_card,STORE_118,,,
US749640,03/23/2025,jane.brown1965@email.com,GADGET-26,5,264.86,1191.87,bank_transfer,STORE_115,SAVE10,10.0,100.0
US749376,03/23/2025,maria.brown4068@outlook.com,GADGET-76,4,75.99,273.56,paypal,STORE_120,SAVE10,10.0,100.0
US745821,03/23/2025,sam.brown7550@gmail.com,GADGET-56,4,237.07,711.21,bank_transfer,STORE_101,VIP25,25.0,250.0
US751193,03/23/2025,sam.jones1512@yahoo.com,GADGET-61,3,133.79,401.37,credit_card,STORE_118,,,
US742688,03/23/2025,maria.miller7211@email.com,GADGET-30,3,145.85,437.55,bank_transfer,STORE_105,,,
US745833,03/23/2025,david.johnson6885@outlook.com,GADGET-73,5,119.2,596.0,google_pay,STORE_108,,,
US748892,03/23/2025,david.jones4793@yahoo.com,GADGET-36,2,222.18,377.71,bank_transfer,STORE_111,WELCOME15,15.0,150.0
US741604,03/23/2025,chris.johnson6383@gmail.com,GADGET-63,4,74.26,297.04,google_pay,STORE_114,,,
US753876,03/23/2025,david.williams2428@email.com,GADGET-06,5,256.54,1282.7,credit_card,STORE_119,,,
US741984,03/23/2025,lisa.jones6627@outlook.com,GADGET-28,1,276.87,207.65,google_pay,STORE_110,VIP25,25.0,250.0
US749866,03/23/2025,sam.smith4706@email.com,GADGET-44,4,172.76,691.04,paypal,STORE_108,,,
US743958,03/23/2025,david.brown4884@outlook.com,GADGET-30,4,176.5,600.1,apple_pay,STORE_108,WELCOME15,15.0,150.0
US741456,03/23/2025,sam.brown518@yahoo.com,GADGET-47,5,45.66,228.3,google_pay,STORE_108,,,
US747393,03/23/2025,lisa.williams1183@gmail.com,GADGET-02,5,75.14,375.7,credit_card,STORE_119,,,
US750377,03/23/2025,jane.williams5694@email.com,GADGET-15,2,193.65,290.48,credit_card,STORE_111,VIP25,25.0,250.0
US746447,03/23/2025,jane.jones2779@outlook.com,GADGET-42,2,146.08,292.16,google_pay,STORE_119,,,
US741361,03/23/2025,lisa.smith9272@yahoo.com,GADGET-61,5,179.25,896.25,bank_transfer,STORE_115,,,
US753448,03/23/2025,lisa.brown8178@outlook.com,GADGET-06,3,177.05,531.15,paypal,STORE_103,,,
US748720,03/23/2025,alex.brown7035@gmail.com,GADGET-76,4,101.63,304.89,google_pay,STORE_115,VIP25,25.0,250.0
US742194,03/23/2025,david.smith7973@email.com,GADGET-09,2,42.21,71.76,paypal,STORE_106,WELCOME15,15.0,150.0
US744217,03/23/2025,david.miller5736@gmail.com,GADGET-05,4,31.19,112.28,bank_transfer,STORE_115,SAVE10,10.0,100.0
US746591,03/23/2025,chris.jones6530@gmail.com,GADGET-64,2,73.99,147.98,apple_pay,STORE_102,,,
US745720,03/23/2025,david.smith8403@outlook.com,GADGET-58,4,133.32,453.29,paypal,STORE_120,WELCOME15,15.0,150.0
US749719,03/23/2025,jane.brown5156@outlook.com,GADGET-26,2,38.43,76.86,bank_transfer,STORE_114,,,
US750228,03/23/2025,john.williams7585@gmail.com,GADGET-29,4,279.63,1118.52,paypal,STORE_107,,,
US749816,03/23/2025,chris.williams2212@yahoo.com,GADGET-02,1,269.78,202.33,google_pay,STORE_116,VIP25,25.0,250.0
US752213,03/23/2025,lisa.williams2053@email.com,GADGET-50,4,179.24,716.96,apple_pay,STORE_107,,,
US750139,03/23/2025,jane.smith2650@email.com,GADGET-08,2,274.38,411.57,bank_transfer,STORE_114,VIP25,25.0,250.0
US746554,03/23/2025,sam.smith4326@email.com,GADGET-36,2,170.88,256.32,credit_card,STORE_117,VIP25,25.0,250.0
US746732,03/23/2025,chris.smith2164@email.com,GADGET-08,3,233.87,701.61,apple_pay,STORE_103,,,
