order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US321178,02/21/2025,alex.johnson313@gmail.com,GADGET-54,1,188.71,188.71,paypal,STORE_101
US325366,02/21/2025,lisa.smith3265@yahoo.com,GADGET-70,3,101.27,227.86,apple_pay,STORE_116
US316394,02/21/2025,alex.smith8642@yahoo.com,GADGET-54,4,79.52,318.08,google_pay,STORE_107
US324680,02/21/2025,alex.brown2432@email.com,GADGET-71,5,209.12,1045.6,credit_card,STORE_110
US322330,02/21/2025,john.jones5579@gmail.com,GADGET-40,2,22.16,44.32,paypal,STORE_102
US325068,02/21/2025,jane.johnson7705@yahoo.com,GADGET-74,1,141.27,141.27,bank_transfer,STORE_118
US320311,02/21/2025,maria.brown6883@outlook.com,GADGET-47,4,287.14,918.85,google_pay,STORE_105
US321961,02/21/2025,alex.williams3613@yahoo.com,GADGET-40,3,29.56,88.68,credit_card,STORE_109
US326268,02/21/2025,david.williams5366@gmail.com,GADGET-01,1,277.04,207.78,google_pay,STORE_101
US316361,02/21/2025,jane.smith3096@outlook.com,GADGET-09,3,143.67,431.01,apple_pay,STORE_110
US325493,02/21/2025,alex.smith6527@outlook.com,GADGET-05,4,212.42,722.23,paypal,STORE_109
US321106,02/21/2025,john.williams5648@email.com,GADGET-75,1,218.64,174.91,apple_pay,STORE_117
US314748,02/21/2025,jane.smith1956@email.com,GADGET-56,2,115.01,172.52,apple_pay,STORE_115
US322545,02/21/2025,maria.miller5467@outlook.com,GADGET-06,5,191.74,958.7,apple_pay,STORE_111
US323703,02/21/2025,lisa.miller8063@yahoo.com,GADGET-66,4,70.96,227.07,google_pay,STORE_119
US322113,02/21/2025,david.miller4880@yahoo.com,GADGET-33,4,191.63,689.87,bank_transfer,STORE_111
US319155,02/21/2025,maria.williams6447@yahoo.com,GADGET-15,2,184.08,368.16,credit_card,STORE_112
US316389,02/21/2025,lisa.johnson7232@email.com,GADGET-42,3,26.82,80.46,apple_pay,STORE_118
US326777,02/21/2025,alex.williams3080@email.com,GADGET-76,2,93.39,186.78,bank_transfer,STORE_103
US320251,02/21/2025,sam.smith2674@gmail.com,GADGET-48,2,214.03,342.45,paypal,STORE_101
US326208,02/21/2025,lisa.williams9361@email.com,GADGET-39,2,296.83,593.66,paypal,STORE_119
US318930,02/21/2025,john.jones6138@yahoo.com,GADGET-50,4,233.14,792.68,google_pay,STORE_119
US321715,02/21/2025,david.jones7072@email.com,GADGET-77,5,104.06,520.3,bank_transfer,STORE_105
US324363,02/21/2025,chris.jones3372@outlook.com,GADGET-77,2,229.93,367.89,paypal,STORE_115
US321907,02/21/2025,lisa.jones1946@outlook.com,GADGET-60,2,32.04,64.08,credit_card,STORE_115
US321727,02/21/2025,chris.williams891@email.com,GADGET-53,4,159.73,638.92,bank_transfer,STORE_116
US319447,02/21/2025,john.smith1513@outlook.com,GADGET-26,3,102.74,231.16,google_pay,STORE_103
US320706,02/21/2025,lisa.jones9776@gmail.com,GADGET-54,2,256.86,513.72,google_pay,STORE_109
US324815,02/21/2025,john.miller3319@outlook.com,GADGET-22,5,64.82,324.1,google_pay,STORE_117
US327272,02/21/2025,maria.smith8816@gmail.com,GADGET-24,4,163.6,654.4,credit_card,STORE_106
US318670,02/21/2025,alex.smith4679@gmail.com,GADGET-52,5,277.0,1385.0,apple_pay,STORE_102
US316692,02/21/2025,john.jones929@email.com,GADGET-12,1,254.5,254.5,credit_card,STORE_110
US323638,02/21/2025,john.brown9417@email.com,GADGET-73,1,90.2,90.2,bank_transfer,STORE_110
US326977,02/21/2025,lisa.smith470@email.com,GADGET-46,4,46.58,186.32,google_pay,STORE_110
US317400,02/21/2025,sam.johnson5168@gmail.com,GADGET-07,2,292.99,585.98,paypal,STORE_103
US325364,02/21/2025,sam.jones2920@email.com,GADGET-35,5,47.57,237.85,google_pay,STORE_105
US316502,02/21/2025,lisa.johnson5589@outlook.com,GADGET-02,1,266.0,212.8,apple_pay,STORE_115
US317658,02/21/2025,jane.jones606@email.com,GADGET-67,2,249.47,449.05,paypal,STORE_102
US325753,02/21/2025,david.johnson1570@outlook.com,GADGET-73,3,128.84,309.22,credit_card,STORE_101
US322622,02/21/2025,chris.jones6306@email.com,GADGET-35,2,270.76,541.52,credit_card,STORE_110
US318633,02/21/2025,jane.williams7453@email.com,GADGET-51,1,94.26,80.12,credit_card,STORE_107
US324619,02/21/2025,jane.johnson9792@yahoo.com,GADGET-74,1,234.17,234.17,google_pay,STORE_106
US314143,02/21/2025,alex.johnson6467@outlook.com,GADGET-19,1,29.22,29.22,google_pay,STORE_111
US315894,02/21/2025,maria.smith3636@gmail.com,GADGET-11,4,191.68,766.72,bank_transfer,STORE_109
US316456,02/21/2025,chris.johnson618@gmail.com,GADGET-45,4,223.21,892.84,apple_pay,STORE_105
US321780,02/21/2025,lisa.miller4667@email.com,GADGET-32,5,134.39,671.95,bank_transfer,STORE_117
US322417,02/21/2025,chris.williams6857@gmail.com,GADGET-60,2,282.33,564.66,google_pay,STORE_105
US322267,02/21/2025,lisa.williams2103@outlook.com,GADGET-56,2,279.19,558.38,google_pay,STORE_115
US318581,02/21/2025,maria.smith4818@email.com,GADGET-68,3,218.36,655.08,paypal,STORE_113
US323571,02/21/2025,jane.smith7164@email.com,GADGET-76,4,136.32,463.49,apple_pay,STORE_116
US323031,02/21/2025,chris.brown7214@yahoo.com,GADGET-20,3,249.49,748.47,google_pay,STORE_113
US323078,02/21/2025,john.jones6055@email.com,GADGET-73,3,283.92,724.0,bank_transfer,STORE_107
US314723,02/21/2025,sam.johnson3577@yahoo.com,GADGET-43,2,202.88,405.76,apple_pay,STORE_110
US316966,02/21/2025,chris.smith3083@yahoo.com,GADGET-29,4,243.86,975.44,apple_pay,STORE_105
US318961,02/21/2025,lisa.johnson6909@yahoo.com,GADGET-38,3,53.12,143.42,google_pay,STORE_120
US321765,02/21/2025,david.williams567@yahoo.com,GADGET-12,3,238.95,716.85,google_pay,STORE_120
US323650,02/21/2025,chris.miller68@email.com,GADGET-47,4,221.88,887.52,google_pay,STORE_120
US315328,02/21/2025,john.miller3151@email.com,GADGET-16,1,182.63,182.63,credit_card,STORE_116
US317912,02/21/2025,john.jones8739@yahoo.com,GADGET-29,3,142.35,427.05,paypal,STORE_103
US315090,02/21/2025,jane.jones3758@yahoo.com,GADGET-71,1,73.1,73.1,paypal,STORE_103
US327321,02/21/2025,chris.jones5095@yahoo.com,GADGET-46,1,25.9,25.9,apple_pay,STORE_119
US317462,02/21/2025,maria.johnson8685@outlook.com,GADGET-05,3,252.4,643.62,apple_pay,STORE_109
US315013,02/21/2025,david.williams2450@outlook.com,GADGET-49,3,194.39,524.85,paypal,STORE_109
US324673,02/21/2025,maria.williams4524@yahoo.com,GADGET-68,3,32.99,98.97,paypal,STORE_109
US320963,02/21/2025,maria.smith7107@gmail.com,GADGET-56,2,124.99,187.48,paypal,STORE_102
US314628,02/21/2025,chris.johnson453@gmail.com,GADGET-70,5,206.2,1031.0,bank_transfer,STORE_101
US320059,02/21/2025,lisa.miller5241@gmail.com,GADGET-01,2,224.6,449.2,bank_transfer,STORE_104
US321066,02/21/2025,jane.johnson7159@gmail.com,GADGET-27,5,263.85,1319.25,bank_transfer,STORE_105
US321810,02/21/2025,david.brown8464@yahoo.com,GADGET-22,1,41.36,33.09,credit_card,STORE_106
US324333,02/21/2025,john.jones871@gmail.com,GADGET-72,4,243.7,974.8,paypal,STORE_111
US315726,02/21/2025,alex.williams4122@outlook.com,GADGET-03,4,89.42,268.26,bank_transfer,STORE_119
US315036,02/21/2025,chris.miller417@yahoo.com,GADGET-20,1,252.94,252.94,credit_card,STORE_119
US322945,02/21/2025,david.jones681@gmail.com,GADGET-31,1,104.87,104.87,google_pay,STORE_118
US314127,02/21/2025,alex.williams2105@yahoo.com,GADGET-52,3,50.63,121.51,bank_transfer,STORE_120
US326437,02/21/2025,alex.smith2253@gmail.com,GADGET-59,4,100.94,403.76,credit_card,STORE_112
US315381,02/21/2025,john.jones695@yahoo.com,GADGET-41,3,133.03,399.09,bank_transfer,STORE_113
US325672,02/21/2025,alex.jones6492@outlook.com,GADGET-07,1,128.38,128.38,bank_transfer,STORE_108
US319417,02/21/2025,jane.miller5411@gmail.com,GADGET-54,4,283.33,963.32,google_pay,STORE_115
US322360,02/21/2025,chris.smith7567@outlook.com,GADGET-72,2,295.6,532.08,bank_transfer,STORE_107
US314172,02/21/2025,david.brown1589@email.com,GADGET-14,2,264.19,528.38,google_pay,STORE_112
US325191,02/21/2025,maria.brown1602@gmail.com,GADGET-62,1,211.62,211.62,credit_card,STORE_104
US320844,02/21/2025,chris.williams3364@yahoo.com,GADGET-69,1,236.19,236.19,paypal,STORE_107
US314283,02/21/2025,jane.brown8864@email.com,GADGET-02,2,82.3,164.6,paypal,STORE_111
US323191,02/21/2025,chris.miller6132@yahoo.com,GADGET-29,1,207.28,186.55,apple_pay,STORE_118
US317630,02/21/2025,lisa.smith5078@outlook.com,GADGET-43,4,58.37,233.48,bank_transfer,STORE_117
US325631,02/21/2025,sam.smith9844@gmail.com,GADGET-67,3,69.89,209.67,bank_transfer,STORE_101
US320645,02/21/2025,sam.brown3665@yahoo.com,GADGET-78,5,138.42,553.68,paypal,STORE_116
US315369,02/21/2025,lisa.brown8513@gmail.com,GADGET-38,4,21.62,64.86,apple_pay,STORE_120
US324106,02/21/2025,maria.miller9832@yahoo.com,GADGET-04,2,266.24,532.48,credit_card,STORE_110
US320022,02/21/2025,jane.williams9378@email.com,GADGET-27,3,57.01,171.03,apple_pay,STORE_114
US318111,02/21/2025,david.smith7283@yahoo.com,GADGET-34,1,235.73,235.73,apple_pay,STORE_114
US320700,02/21/2025,chris.johnson2034@gmail.com,GADGET-47,1,124.47,99.58,bank_transfer,STORE_118
US326737,02/21/2025,jane.johnson8970@email.com,GADGET-35,1,215.25,215.25,apple_pay,STORE_116
US319854,02/21/2025,maria.smith6489@email.com,GADGET-30,4,88.06,352.24,google_pay,STORE_120
US320652,02/21/2025,lisa.miller364@email.com,GADGET-20,2,39.97,79.94,bank_transfer,STORE_108
US324616,02/21/2025,david.jones5882@outlook.com,GADGET-49,4,149.51,598.04,credit_card,STORE_119
US326776,02/21/2025,maria.williams9838@gmail.com,GADGET-48,3,181.21,543.63,credit_card,STORE_103
US322183,02/21/2025,chris.smith6679@gmail.com,GADGET-77,5,100.25,401.0,credit_card,STORE_104
US313736,02/21/2025,chris.brown9697@gmail.com,GADGET-28,1,36.5,36.5,paypal,STORE_110
US326047,02/21/2025,david.brown8354@email.com,GADGET-26,2,153.75,307.5,credit_card,STORE_117
US323250,02/21/2025,john.miller204@outlook.com,GADGET-33,1,208.06,208.06,credit_card,STORE_108
US326029,02/21/2025,jane.brown5043@email.com,GADGET-08,2,73.77,125.41,bank_transfer,STORE_106
US321586,02/21/2025,chris.johnson9728@email.com,GADGET-44,1,222.65,166.99,google_pay,STORE_120
US318570,02/21/2025,sam.brown1646@gmail.com,GADGET-63,3,88.76,266.28,bank_transfer,STORE_103
US320096,02/21/2025,jane.johnson3440@yahoo.com,GADGET-58,4,117.9,471.6,paypal,STORE_105
US315296,02/21/2025,john.jones6439@yahoo.com,GADGET-56,2,29.16,43.74,google_pay,STORE_118
US318790,02/21/2025,jane.miller4228@outlook.com,GADGET-35,4,214.28,857.12,google_pay,STORE_104
US327442,02/21/2025,david.williams5921@email.com,GADGET-62,1,164.74,164.74,apple_pay,STORE_120
US321200,02/21/2025,chris.johnson5983@outlook.com,GADGET-79,5,225.87,1129.35,bank_transfer,STORE_114
US314180,02/21/2025,david.williams5910@email.com,GADGET-60,1,39.75,39.75,bank_transfer,STORE_109
US324750,02/21/2025,alex.williams1142@email.com,GADGET-64,1,283.02,283.02,apple_pay,STORE_120
US324056,02/21/2025,chris.jones1063@yahoo.com,GADGET-50,5,252.72,1263.6,paypal,STORE_108
US323901,02/21/2025,alex.brown3228@yahoo.com,GADGET-16,5,149.95,749.75,bank_transfer,STORE_102
US320649,02/21/2025,chris.miller8969@email.com,GADGET-56,2,182.27,364.54,google_pay,STORE_116
