order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US797980,03/26/2025,jane.johnson2860@yahoo.com,GADGET-17,4,61.68,246.72,credit_card,STORE_113,,,
US788313,03/26/2025,sam.williams4236@outlook.com,GADGET-34,3,105.29,315.87,google_pay,STORE_115,,,
US783921,03/26/2025,chris.johnson4892@email.com,GADGET-26,1,143.96,143.96,google_pay,STORE_118,,,
US796075,03/26/2025,david.williams2325@outlook.com,GADGET-47,3,187.81,563.43,google_pay,STORE_112,,,
US787928,03/26/2025,chris.jones2119@outlook.com,GADGET-23,4,138.57,554.28,paypal,STORE_103,,,
US784666,03/26/2025,sam.miller9500@outlook.com,GADGET-21,3,82.65,210.76,paypal,STORE_107,WELCOME15,15.0,150.0
US788896,03/26/2025,maria.miller2667@email.com,GADGET-55,4,174.29,522.87,credit_card,STORE_109,VIP25,25.0,250.0
US787109,03/26/2025,jane.miller7031@email.com,GADGET-78,1,237.54,178.16,bank_transfer,STORE_114,VIP25,25.0,250.0
US793863,03/26/2025,chris.jones1270@yahoo.com,GADGET-45,3,169.22,431.51,credit_card,STORE_101,WELCOME15,15.0,150.0
US786126,03/26/2025,john.miller4135@gmail.com,GADGET-02,2,86.15,172.3,paypal,STORE_111,,,
US787798,03/26/2025,sam.brown5791@yahoo.com,GADGET-60,4,198.5,794.0,credit_card,STORE_106,,,
US795063,03/26/2025,chris.johnson6468@email.com,GADGET-20,1,228.8,183.04,google_pay,STORE_112,SAVE20,20.0,200.0
US796750,03/26/2025,lisa.brown6592@gmail.com,GADGET-23,4,36.72,117.5,google_pay,STORE_113,SAVE20,20.0,200.0
US787469,03/26/2025,sam.johnson8521@yahoo.com,GADGET-15,1,189.87,189.87,apple_pay,STORE_119,,,
US788024,03/26/2025,alex.jones395@gmail.com,GADGET-40,5,209.96,839.84,google_pay,STORE_103,SAVE20,20.0,200.0
US790054,03/26/2025,alex.miller5602@outlook.com,GADGET-42,4,217.45,869.8,google_pay,STORE_105,,,
US791703,03/26/2025,lisa.miller5116@gmail.com,GADGET-68,3,152.2,456.6,apple_pay,STORE_113,,,
US785308,03/26/2025,sam.johnson2318@outlook.com,GADGET-57,2,287.12,574.24,bank_transfer,STORE_113,,,
US795528,03/26/2025,lisa.smith4957@yahoo.com,GADGET-64,2,243.55,487.1,apple_pay,STORE_108,,,
US794330,03/26/2025,chris.williams3040@gmail.com,GADGET-66,2,144.06,288.12,paypal,STORE_118,,,
US789675,03/26/2025,jane.williams3442@yahoo.com,GADGET-65,1,83.89,83.89,bank_transfer,STORE_101,,,
US789770,03/26/2025,david.smith338@yahoo.com,GADGET-75,4,252.77,1011.08,google_pay,STORE_111,,,
US789574,03/26/2025,john.williams1131@outlook.com,GADGET-37,4,35.75,143.0,apple_pay,STORE_106,,,
US785380,03/26/2025,david.jones5081@email.com,GADGET-59,3,243.62,730.86,google_pay,STORE_102,,,
US792721,03/26/2025,alex.brown6894@gmail.com,GADGET-58,2,169.75,339.5,paypal,STORE_119,,,
US790524,03/26/2025,john.brown1309@outlook.com,GADGET-78,5,265.31,1061.24,google_pay,STORE_113,SAVE20,20.0,200.0
US791812,03/26/2025,chris.smith4807@outlook.com,GADGET-26,1,80.32,64.26,apple_pay,STORE_110,SAVE20,20.0,200.0
US791351,03/26/2025,david.miller4753@outlook.com,GADGET-33,3,138.91,416.73,bank_transfer,STORE_120,,,
US795870,03/26/2025,alex.brown8414@email.com,GADGET-75,4,103.04,412.16,bank_transfer,STORE_109,,,
US797380,03/26/2025,john.johnson3840@email.com,GADGET-54,3,28.33,84.99,bank_transfer,STORE_120,,,
US792639,03/26/2025,david.johnson9251@outlook.com,GADGET-55,1,74.82,56.11,apple_pay,STORE_109,VIP25,25.0,250.0
US792009,03/26/2025,alex.williams2431@yahoo.com,GADGET-05,2,88.2,141.12,paypal,STORE_110,SAVE20,20.0,200.0
US792056,03/26/2025,jane.miller554@gmail.com,GADGET-31,4,142.67,570.68,bank_transfer,STORE_102,,,
US786174,03/26/2025,jane.brown5640@yahoo.com,GADGET-58,3,167.89,503.67,google_pay,STORE_119,,,
US788236,03/26/2025,david.williams2673@outlook.com,GADGET-31,3,247.51,742.53,credit_card,STORE_114,,,
US793532,03/26/2025,david.johnson297@gmail.com,GADGET-47,5,38.6,193.0,apple_pay,STORE_101,,,
US792861,03/26/2025,jane.smith7553@outlook.com,GADGET-19,5,207.16,1035.8,apple_pay,STORE_106,,,
US793147,03/26/2025,lisa.johnson8865@email.com,GADGET-03,4,85.91,343.64,apple_pay,STORE_106,,,
US785482,03/26/2025,chris.jones6410@gmail.com,GADGET-50,3,253.83,761.49,credit_card,STORE_118,,,
US790049,03/26/2025,alex.johnson3278@yahoo.com,GADGET-37,5,58.46,292.3,credit_card,STORE_108,,,
US786234,03/26/2025,alex.jones7795@email.com,GADGET-26,5,69.75,296.44,credit_card,STORE_103,WELCOME15,15.0,150.0
US789130,03/26/2025,david.miller8193@yahoo.com,GADGET-53,3,81.33,219.59,paypal,STORE_110,SAVE10,10.0,100.0
US787760,03/26/2025,chris.brown2253@gmail.com,GADGET-55,5,143.96,647.82,paypal,STORE_113,SAVE10,10.0,100.0
US786393,03/26/2025,lisa.jones5490@yahoo.com,GADGET-58,2,164.73,247.09,paypal,STORE_108,VIP25,25.0,250.0
US784006,03/26/2025,john.miller252@yahoo.com,GADGET-26,1,174.08,174.08,bank_transfer,STORE_108,,,
US797276,03/26/2025,john.jones1091@email.com,GADGET-52,4,125.92,503.68,bank_transfer,STORE_110,,,
US794467,03/26/2025,maria.johnson9783@outlook.com,GADGET-41,4,114.03,342.09,apple_pay,STORE_120,VIP25,25.0,250.0
US789131,03/26/2025,jane.miller6677@outlook.com,GADGET-45,4,43.1,172.4,credit_card,STORE_117,,,
US785401,03/26/2025,chris.johnson8896@yahoo.com,GADGET-38,4,275.42,1101.68,bank_transfer,STORE_102,,,
US793049,03/26/2025,david.miller2163@email.com,GADGET-11,2,257.84,515.68,credit_card,STORE_118,,,
