order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US515392,03/07/2025,lisa.williams7880@yahoo.com,GADGET-61,2,103.9,155.85,credit_card,STORE_120,VIP25,25.0,250.0
US515616,03/07/2025,chris.jones3870@yahoo.com,GADGET-08,3,142.33,384.29,bank_transfer,STORE_101,SAVE10,10.0,100.0
US516747,03/07/2025,john.williams6232@outlook.com,GADGET-56,2,249.58,449.24,paypal,STORE_105,SAVE10,10.0,100.0
US518822,03/07/2025,maria.smith411@outlook.com,GADGET-13,1,236.36,236.36,bank_transfer,STORE_104,,,
US524132,03/07/2025,sam.jones2963@yahoo.com,GADGET-71,1,57.02,42.77,google_pay,STORE_111,VIP25,25.0,250.0
US515888,03/07/2025,jane.brown7386@gmail.com,GADGET-21,2,242.41,484.82,credit_card,STORE_102,,,
US519025,03/07/2025,chris.smith8694@outlook.com,GADGET-74,4,22.52,81.07,paypal,STORE_103,SAVE10,10.0,100.0
US520986,03/07/2025,lisa.johnson4877@email.com,GADGET-53,1,239.87,239.87,credit_card,STORE_110,,,
US513605,03/07/2025,david.miller7241@email.com,GADGET-76,5,190.98,954.9,bank_transfer,STORE_104,,,
US520306,03/07/2025,lisa.williams2566@outlook.com,GADGET-16,2,259.59,519.18,apple_pay,STORE_103,,,
US520340,03/07/2025,john.johnson3662@yahoo.com,GADGET-41,3,165.72,497.16,google_pay,STORE_108,,,
US523739,03/07/2025,maria.jones8772@yahoo.com,GADGET-69,3,101.53,304.59,google_pay,STORE_109,,,
US523073,03/07/2025,chris.miller4743@yahoo.com,GADGET-19,2,226.47,452.94,apple_pay,STORE_107,,,
US521565,03/07/2025,lisa.jones1297@outlook.com,GADGET-79,2,286.93,573.86,google_pay,STORE_112,,,
US516891,03/07/2025,jane.johnson5091@outlook.com,GADGET-19,4,70.13,280.52,bank_transfer,STORE_112,,,
US515744,03/07/2025,alex.johnson7832@email.com,GADGET-43,2,75.89,151.78,google_pay,STORE_102,,,
US523784,03/07/2025,chris.jones2765@gmail.com,GADGET-71,4,93.37,317.46,paypal,STORE_119,WELCOME15,15.0,150.0
