order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US247227,02/16/2025,maria.williams6449@yahoo.com,GADGET-33,1,168.41,168.41,apple_pay,STORE_112
US250505,02/16/2025,jane.jones3462@yahoo.com,GADGET-70,1,149.6,149.6,paypal,STORE_115
US243609,02/16/2025,john.williams4513@outlook.com,GADGET-34,1,291.7,247.94,credit_card,STORE_117
US246825,02/16/2025,david.williams9324@outlook.com,GADGET-34,2,283.11,566.22,credit_card,STORE_120
US254136,02/16/2025,david.johnson8919@outlook.com,GADGET-04,5,130.34,651.7,google_pay,STORE_102
US245680,02/16/2025,lisa.williams2509@yahoo.com,GADGET-11,1,178.32,133.74,bank_transfer,STORE_112
US243797,02/16/2025,john.smith16@email.com,GADGET-28,4,254.18,1016.72,bank_transfer,STORE_113
US242780,02/16/2025,david.johnson4073@yahoo.com,GADGET-62,3,88.29,238.38,paypal,STORE_102
US255592,02/16/2025,sam.jones5930@outlook.com,GADGET-58,5,195.28,732.3,paypal,STORE_109
US244350,02/16/2025,jane.brown2130@gmail.com,GADGET-56,4,207.31,663.39,apple_pay,STORE_105
US250887,02/16/2025,sam.jones263@yahoo.com,GADGET-74,5,46.41,232.05,google_pay,STORE_108
US248364,02/16/2025,john.johnson2583@email.com,GADGET-07,1,279.04,223.23,credit_card,STORE_114
US245783,02/16/2025,john.miller5518@outlook.com,GADGET-41,5,187.76,797.98,google_pay,STORE_119
US248288,02/16/2025,chris.jones312@outlook.com,GADGET-28,1,122.05,122.05,bank_transfer,STORE_120
US249376,02/16/2025,maria.brown9512@email.com,GADGET-05,3,236.26,708.78,credit_card,STORE_117
US256128,02/16/2025,alex.brown8523@gmail.com,GADGET-40,5,145.09,725.45,credit_card,STORE_105
US256134,02/16/2025,lisa.williams6525@outlook.com,GADGET-03,1,230.13,230.13,google_pay,STORE_116
US253336,02/16/2025,lisa.jones837@outlook.com,GADGET-19,2,108.5,195.3,credit_card,STORE_104
US243202,02/16/2025,maria.johnson409@email.com,GADGET-09,5,77.26,386.3,apple_pay,STORE_113
US256312,02/16/2025,maria.johnson2788@yahoo.com,GADGET-66,1,294.55,220.91,apple_pay,STORE_117
US253757,02/16/2025,chris.williams4492@email.com,GADGET-32,4,67.53,202.59,apple_pay,STORE_103
US247666,02/16/2025,chris.smith7147@outlook.com,GADGET-49,3,38.73,116.19,apple_pay,STORE_110
US243561,02/16/2025,sam.williams4384@email.com,GADGET-61,5,257.23,1286.15,google_pay,STORE_120
US244046,02/16/2025,jane.smith2630@gmail.com,GADGET-01,5,130.6,653.0,apple_pay,STORE_118
US248015,02/16/2025,maria.johnson1128@outlook.com,GADGET-25,1,99.79,99.79,bank_transfer,STORE_104
US243552,02/16/2025,david.johnson1685@yahoo.com,GADGET-57,2,36.09,72.18,credit_card,STORE_101
US246639,02/16/2025,lisa.smith1659@yahoo.com,GADGET-03,2,298.44,507.35,apple_pay,STORE_107
US253665,02/16/2025,david.jones7681@yahoo.com,GADGET-08,5,108.16,540.8,apple_pay,STORE_110
US245915,02/16/2025,alex.miller8826@email.com,GADGET-63,3,275.83,827.49,google_pay,STORE_115
US254622,02/16/2025,jane.miller6890@email.com,GADGET-27,2,197.1,315.36,google_pay,STORE_120
US251617,02/16/2025,maria.miller4430@yahoo.com,GADGET-54,5,264.88,1324.4,bank_transfer,STORE_111
US242288,02/16/2025,john.johnson8512@email.com,GADGET-21,4,210.47,841.88,credit_card,STORE_118
US251525,02/16/2025,lisa.johnson6785@outlook.com,GADGET-36,5,226.28,1131.4,credit_card,STORE_120
US246362,02/16/2025,chris.brown9865@email.com,GADGET-01,1,210.81,210.81,credit_card,STORE_104
US242483,02/16/2025,chris.jones1163@outlook.com,GADGET-78,5,30.21,151.05,paypal,STORE_111
US249727,02/16/2025,chris.brown3993@gmail.com,GADGET-43,2,77.78,155.56,google_pay,STORE_112
US253967,02/16/2025,sam.brown4146@yahoo.com,GADGET-05,1,66.89,50.17,apple_pay,STORE_102
US247644,02/16/2025,david.johnson2568@yahoo.com,GADGET-51,5,174.97,874.85,bank_transfer,STORE_103
US251743,02/16/2025,maria.johnson38@outlook.com,GADGET-28,3,109.98,263.95,credit_card,STORE_120
US252609,02/16/2025,alex.jones3051@yahoo.com,GADGET-63,5,184.61,923.05,google_pay,STORE_110
US242596,02/16/2025,maria.smith416@yahoo.com,GADGET-33,3,180.45,433.08,apple_pay,STORE_108
US248388,02/16/2025,jane.jones7428@email.com,GADGET-41,4,177.0,708.0,credit_card,STORE_102
US243312,02/16/2025,john.jones2090@outlook.com,GADGET-76,3,215.29,484.4,bank_transfer,STORE_115
US245476,02/16/2025,chris.johnson6149@yahoo.com,GADGET-35,2,207.09,310.63,paypal,STORE_109
US246244,02/16/2025,john.williams1660@gmail.com,GADGET-18,2,32.22,64.44,credit_card,STORE_103
