order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US185375,02/12/2025,alex.brown6478@email.com,GADGET-43,5,290.03,1450.15,bank_transfer,STORE_119
US191801,02/12/2025,david.jones9976@yahoo.com,GADGET-02,3,37.14,94.71,apple_pay,STORE_108
US192978,02/12/2025,maria.jones4536@email.com,GADGET-39,1,30.47,24.38,google_pay,STORE_116
US198924,02/12/2025,chris.miller6699@yahoo.com,GADGET-11,1,116.72,116.72,apple_pay,STORE_105
US190507,02/12/2025,david.brown7697@yahoo.com,GADGET-37,5,255.21,1020.84,paypal,STORE_110
US190798,02/12/2025,jane.brown1914@outlook.com,GADGET-42,3,266.56,799.68,credit_card,STORE_103
US187370,02/12/2025,chris.johnson2913@email.com,GADGET-64,4,60.97,195.1,google_pay,STORE_107
US194685,02/12/2025,lisa.smith5921@email.com,GADGET-74,3,212.14,636.42,bank_transfer,STORE_101
US194760,02/12/2025,sam.miller2293@email.com,GADGET-31,4,261.22,1044.88,google_pay,STORE_116
US185720,02/12/2025,lisa.jones2064@outlook.com,GADGET-77,4,203.73,814.92,apple_pay,STORE_110
US193385,02/12/2025,alex.brown5935@gmail.com,GADGET-53,4,165.95,663.8,apple_pay,STORE_103
US196688,02/12/2025,john.johnson8171@outlook.com,GADGET-37,2,125.91,251.82,google_pay,STORE_119
US193678,02/12/2025,jane.brown2821@email.com,GADGET-34,5,189.12,945.6,credit_card,STORE_114
US187736,02/12/2025,sam.jones4660@outlook.com,GADGET-13,2,293.53,587.06,bank_transfer,STORE_117
US187319,02/12/2025,chris.miller2237@outlook.com,GADGET-53,5,153.35,766.75,credit_card,STORE_103
US193820,02/12/2025,david.smith2625@email.com,GADGET-45,1,68.74,54.99,apple_pay,STORE_117
US197968,02/12/2025,sam.miller5396@outlook.com,GADGET-12,3,69.06,207.18,credit_card,STORE_106
US193832,02/12/2025,jane.smith4464@email.com,GADGET-11,5,55.61,208.54,google_pay,STORE_119
US187500,02/12/2025,john.johnson8199@gmail.com,GADGET-39,1,106.01,90.11,credit_card,STORE_105
US186571,02/12/2025,david.johnson3508@yahoo.com,GADGET-76,5,225.12,1013.04,apple_pay,STORE_108
US195779,02/12/2025,david.johnson728@yahoo.com,GADGET-12,3,106.67,320.01,bank_transfer,STORE_117
US189417,02/12/2025,maria.smith3900@gmail.com,GADGET-29,4,219.73,878.92,bank_transfer,STORE_108
US194829,02/12/2025,sam.williams1073@outlook.com,GADGET-32,1,23.24,18.59,google_pay,STORE_111
US186058,02/12/2025,maria.williams9582@email.com,GADGET-21,1,120.7,108.63,paypal,STORE_109
US195043,02/12/2025,alex.johnson6738@gmail.com,GADGET-77,2,297.28,445.92,credit_card,STORE_112
US190108,02/12/2025,jane.smith5@yahoo.com,GADGET-02,2,195.02,390.04,credit_card,STORE_116
US199146,02/12/2025,alex.jones8527@email.com,GADGET-76,3,188.57,565.71,apple_pay,STORE_115
US185313,02/12/2025,john.brown7110@yahoo.com,GADGET-69,5,60.82,304.1,paypal,STORE_115
US188518,02/12/2025,david.brown7499@email.com,GADGET-63,1,299.67,269.7,apple_pay,STORE_107
US188519,02/12/2025,john.brown5348@gmail.com,GADGET-48,4,247.41,890.68,paypal,STORE_110
US187107,02/12/2025,jane.brown1904@outlook.com,GADGET-59,4,43.89,158.0,google_pay,STORE_119
US195917,02/12/2025,maria.johnson2211@email.com,GADGET-38,4,213.05,852.2,apple_pay,STORE_117
US195656,02/12/2025,david.jones89@outlook.com,GADGET-15,4,82.67,330.68,apple_pay,STORE_107
US196545,02/12/2025,lisa.jones7006@gmail.com,GADGET-37,2,85.24,144.91,bank_transfer,STORE_116
US192833,02/12/2025,john.smith7167@yahoo.com,GADGET-15,4,112.54,450.16,credit_card,STORE_119
US186965,02/12/2025,alex.johnson2506@gmail.com,GADGET-63,1,83.99,83.99,apple_pay,STORE_107
US186980,02/12/2025,maria.johnson3107@outlook.com,GADGET-26,2,144.51,216.76,credit_card,STORE_101
US194321,02/12/2025,chris.jones1940@yahoo.com,GADGET-32,5,291.89,1459.45,credit_card,STORE_110
US189904,02/12/2025,jane.miller3629@outlook.com,GADGET-66,1,188.98,188.98,credit_card,STORE_107
US188835,02/12/2025,maria.jones6324@email.com,GADGET-27,4,191.13,764.52,credit_card,STORE_118
US189889,02/12/2025,david.smith6203@yahoo.com,GADGET-05,3,53.81,121.07,bank_transfer,STORE_101
US186722,02/12/2025,maria.brown9061@email.com,GADGET-03,2,145.87,291.74,apple_pay,STORE_111
US193770,02/12/2025,chris.jones3078@outlook.com,GADGET-26,1,137.65,137.65,paypal,STORE_114
US185402,02/12/2025,john.smith6569@yahoo.com,GADGET-20,2,239.91,479.82,credit_card,STORE_107
US196634,02/12/2025,david.smith7610@outlook.com,GADGET-55,1,246.79,246.79,credit_card,STORE_111
US197825,02/12/2025,jane.smith5676@gmail.com,GADGET-68,2,218.49,436.98,apple_pay,STORE_102
US192107,02/12/2025,alex.jones595@gmail.com,GADGET-25,5,77.85,389.25,credit_card,STORE_118
US198824,02/12/2025,lisa.miller6232@yahoo.com,GADGET-13,3,253.8,761.4,paypal,STORE_107
US188702,02/12/2025,alex.smith5412@gmail.com,GADGET-13,5,266.87,1334.35,credit_card,STORE_111
US190524,02/12/2025,lisa.smith9803@yahoo.com,GADGET-43,5,55.01,275.05,paypal,STORE_104
US186244,02/12/2025,lisa.jones7930@outlook.com,GADGET-79,5,108.8,435.2,google_pay,STORE_120
US187850,02/12/2025,maria.johnson5838@outlook.com,GADGET-64,4,168.94,506.82,bank_transfer,STORE_116
US199275,02/12/2025,jane.miller7312@outlook.com,GADGET-29,4,258.98,1035.92,google_pay,STORE_108
US191328,02/12/2025,sam.brown5962@outlook.com,GADGET-63,1,128.18,128.18,paypal,STORE_112
US191095,02/12/2025,lisa.smith571@outlook.com,GADGET-13,2,282.78,565.56,credit_card,STORE_117
US187352,02/12/2025,john.smith6644@outlook.com,GADGET-09,2,101.52,203.04,apple_pay,STORE_105
US194162,02/12/2025,alex.miller482@email.com,GADGET-17,3,213.07,639.21,paypal,STORE_111
US188796,02/12/2025,chris.jones925@gmail.com,GADGET-18,5,264.01,1188.05,apple_pay,STORE_103
US192302,02/12/2025,lisa.smith5091@yahoo.com,GADGET-51,2,281.8,563.6,google_pay,STORE_114
US189167,02/12/2025,john.jones3357@email.com,GADGET-74,1,210.35,210.35,bank_transfer,STORE_116
US190966,02/12/2025,maria.jones6026@outlook.com,GADGET-43,1,59.71,59.71,google_pay,STORE_111
US191332,02/12/2025,john.jones2878@gmail.com,GADGET-37,4,57.48,229.92,credit_card,STORE_106
US188442,02/12/2025,sam.smith9069@email.com,GADGET-56,5,179.18,895.9,bank_transfer,STORE_116
US193696,02/12/2025,chris.brown6883@email.com,GADGET-59,5,159.04,795.2,credit_card,STORE_110
US190653,02/12/2025,alex.jones4136@outlook.com,GADGET-41,1,211.63,211.63,bank_transfer,STORE_109
US191599,02/12/2025,lisa.smith7758@outlook.com,GADGET-35,5,280.01,1260.05,bank_transfer,STORE_104
US198256,02/12/2025,chris.jones3480@yahoo.com,GADGET-16,5,30.85,138.83,google_pay,STORE_111
US186071,02/12/2025,alex.smith5860@email.com,GADGET-10,2,271.35,488.43,paypal,STORE_108
US193424,02/12/2025,alex.williams6010@yahoo.com,GADGET-26,3,79.36,238.08,credit_card,STORE_115
US186694,02/12/2025,jane.miller4180@outlook.com,GADGET-67,1,266.47,266.47,bank_transfer,STORE_104
US185344,02/12/2025,chris.miller9544@outlook.com,GADGET-14,2,220.67,375.14,credit_card,STORE_108
US195325,02/12/2025,alex.williams8708@yahoo.com,GADGET-35,5,190.2,808.35,paypal,STORE_114
US186231,02/12/2025,john.smith1960@outlook.com,GADGET-02,3,188.22,423.5,bank_transfer,STORE_102
US186667,02/12/2025,jane.jones6389@email.com,GADGET-07,2,108.91,217.82,bank_transfer,STORE_117
US188875,02/12/2025,jane.johnson3518@outlook.com,GADGET-02,5,189.01,945.05,credit_card,STORE_109
US192083,02/12/2025,lisa.jones8074@email.com,GADGET-30,3,294.44,883.32,credit_card,STORE_105
US185652,02/12/2025,david.williams8226@outlook.com,GADGET-12,2,293.78,587.56,google_pay,STORE_107
US199293,02/12/2025,david.jones380@email.com,GADGET-68,4,22.63,90.52,bank_transfer,STORE_111
US194507,02/12/2025,john.jones105@yahoo.com,GADGET-40,5,250.56,1252.8,apple_pay,STORE_105
US185869,02/12/2025,lisa.brown4484@gmail.com,GADGET-36,1,292.89,292.89,bank_transfer,STORE_114
US194398,02/12/2025,john.williams7288@outlook.com,GADGET-44,3,262.6,787.8,apple_pay,STORE_107
US189143,02/12/2025,lisa.brown777@gmail.com,GADGET-47,1,201.74,201.74,paypal,STORE_110
US197795,02/12/2025,david.williams7674@outlook.com,GADGET-45,4,255.99,870.37,credit_card,STORE_109
US193099,02/12/2025,maria.johnson3459@outlook.com,GADGET-28,4,77.52,310.08,credit_card,STORE_106
US195167,02/12/2025,john.williams9443@email.com,GADGET-44,3,187.16,421.11,google_pay,STORE_118
US193976,02/12/2025,jane.williams5962@gmail.com,GADGET-52,3,182.36,547.08,google_pay,STORE_101
US186124,02/12/2025,david.jones8992@outlook.com,GADGET-58,3,171.11,513.33,credit_card,STORE_114
US195455,02/12/2025,maria.miller1735@email.com,GADGET-59,2,263.9,422.24,apple_pay,STORE_109
US192654,02/12/2025,john.brown1263@outlook.com,GADGET-45,2,286.95,573.9,bank_transfer,STORE_116
US199134,02/12/2025,alex.smith3969@outlook.com,GADGET-61,3,101.42,304.26,credit_card,STORE_107
US191551,02/12/2025,maria.johnson6165@email.com,GADGET-75,4,56.19,168.57,credit_card,STORE_110
US186129,02/12/2025,david.brown2751@outlook.com,GADGET-50,5,74.83,374.15,bank_transfer,STORE_108
US197821,02/12/2025,maria.miller3382@outlook.com,GADGET-77,3,79.32,237.96,credit_card,STORE_102
US191595,02/12/2025,lisa.miller9520@outlook.com,GADGET-73,2,141.67,283.34,bank_transfer,STORE_108
US192195,02/12/2025,chris.jones5513@gmail.com,GADGET-04,3,100.27,300.81,bank_transfer,STORE_118
US192493,02/12/2025,david.jones9279@gmail.com,GADGET-52,3,290.39,871.17,bank_transfer,STORE_102
US189341,02/12/2025,maria.johnson2366@outlook.com,GADGET-12,2,99.39,198.78,paypal,STORE_116
US197461,02/12/2025,chris.smith3107@outlook.com,GADGET-14,3,66.68,200.04,google_pay,STORE_114
US194736,02/12/2025,john.brown5166@outlook.com,GADGET-15,1,254.91,254.91,google_pay,STORE_110
US197708,02/12/2025,alex.jones4364@gmail.com,GADGET-65,3,285.35,856.05,google_pay,STORE_119
US189781,02/12/2025,chris.williams8752@yahoo.com,GADGET-11,2,30.23,54.41,google_pay,STORE_109
US187699,02/12/2025,john.jones5057@email.com,GADGET-13,2,146.25,292.5,google_pay,STORE_110
US189217,02/12/2025,chris.williams4141@outlook.com,GADGET-44,3,93.26,279.78,bank_transfer,STORE_114
US185882,02/12/2025,alex.smith6257@email.com,GADGET-66,5,259.57,1297.85,apple_pay,STORE_106
US193478,02/12/2025,jane.williams4412@outlook.com,GADGET-37,5,251.23,1256.15,bank_transfer,STORE_118
US189778,02/12/2025,jane.smith173@gmail.com,GADGET-38,4,217.17,868.68,google_pay,STORE_104
US188439,02/12/2025,jane.johnson8527@outlook.com,GADGET-20,3,37.63,95.96,apple_pay,STORE_115
US188408,02/12/2025,sam.smith6781@gmail.com,GADGET-77,1,260.03,260.03,apple_pay,STORE_120
US190467,02/12/2025,sam.johnson3159@email.com,GADGET-73,4,263.36,1053.44,paypal,STORE_111
US188501,02/12/2025,sam.johnson6803@email.com,GADGET-65,4,57.75,184.8,apple_pay,STORE_109
US191591,02/12/2025,lisa.smith5074@outlook.com,GADGET-72,4,67.13,214.82,apple_pay,STORE_102
US196914,02/12/2025,sam.brown2806@gmail.com,GADGET-24,4,282.11,1128.44,google_pay,STORE_111
US196530,02/12/2025,chris.johnson1458@outlook.com,GADGET-34,5,124.01,620.05,paypal,STORE_101
US190915,02/12/2025,maria.williams4297@gmail.com,GADGET-12,1,227.57,227.57,google_pay,STORE_101
US187928,02/12/2025,maria.johnson9024@outlook.com,GADGET-15,2,186.81,373.62,apple_pay,STORE_116
US194133,02/12/2025,john.brown2366@gmail.com,GADGET-76,3,174.72,524.16,credit_card,STORE_111
US189015,02/12/2025,lisa.smith8178@outlook.com,GADGET-49,2,86.68,130.02,paypal,STORE_107
US196918,02/12/2025,sam.smith2346@yahoo.com,GADGET-66,2,166.02,332.04,apple_pay,STORE_116
US196937,02/12/2025,david.jones9465@email.com,GADGET-56,1,93.63,79.59,bank_transfer,STORE_101
US188057,02/12/2025,lisa.miller1969@yahoo.com,GADGET-55,4,80.91,323.64,credit_card,STORE_106
US198586,02/12/2025,maria.smith9739@outlook.com,GADGET-70,2,78.08,132.74,bank_transfer,STORE_109
US191401,02/12/2025,john.jones6205@email.com,GADGET-46,1,84.38,84.38,apple_pay,STORE_117
US186119,02/12/2025,john.brown5387@outlook.com,GADGET-30,5,238.42,1192.1,bank_transfer,STORE_102
US187548,02/12/2025,david.miller2853@yahoo.com,GADGET-18,4,87.05,348.2,paypal,STORE_104
US186340,02/12/2025,john.brown1161@email.com,GADGET-23,5,114.14,456.56,bank_transfer,STORE_114
US197725,02/12/2025,alex.williams2144@gmail.com,GADGET-52,5,70.8,354.0,paypal,STORE_110
US198770,02/12/2025,sam.jones7878@email.com,GADGET-77,2,218.47,436.94,bank_transfer,STORE_108
US198034,02/12/2025,sam.jones9190@email.com,GADGET-54,3,82.09,246.27,paypal,STORE_116
US197860,02/12/2025,john.miller2942@yahoo.com,GADGET-67,4,264.66,1058.64,bank_transfer,STORE_118
US190249,02/12/2025,alex.miller4326@yahoo.com,GADGET-11,5,183.17,915.85,credit_card,STORE_115
US192279,02/12/2025,chris.smith2576@email.com,GADGET-71,5,94.61,378.44,paypal,STORE_114
US197922,02/12/2025,john.jones9060@yahoo.com,GADGET-76,1,126.13,126.13,bank_transfer,STORE_120
US196352,02/12/2025,maria.miller2678@outlook.com,GADGET-33,2,170.43,340.86,credit_card,STORE_113
US189465,02/12/2025,john.brown2117@outlook.com,GADGET-65,4,141.28,565.12,paypal,STORE_118
US186055,02/12/2025,alex.miller8822@gmail.com,GADGET-39,1,222.34,222.34,google_pay,STORE_118
US192365,02/12/2025,jane.johnson7572@outlook.com,GADGET-07,2,98.52,167.48,apple_pay,STORE_103
US189816,02/12/2025,david.jones1512@yahoo.com,GADGET-21,1,159.45,159.45,apple_pay,STORE_114
US192952,02/12/2025,alex.miller7781@yahoo.com,GADGET-33,3,244.74,734.22,paypal,STORE_108
US185362,02/12/2025,jane.brown8309@outlook.com,GADGET-34,2,219.8,329.7,bank_transfer,STORE_117
US196066,02/12/2025,lisa.jones4880@gmail.com,GADGET-10,1,275.32,247.79,google_pay,STORE_101
US189169,02/12/2025,maria.smith4131@yahoo.com,GADGET-64,5,116.82,584.1,google_pay,STORE_109
US191700,02/12/2025,jane.johnson9775@outlook.com,GADGET-71,5,96.25,481.25,google_pay,STORE_105
